Chemical	cJMP	Unit	Date	Well	Organism	Dose	Induced	Rep	Time	OD600	Instrument
mecillinam	32	ng/mL	2022-03-17	C2	5133	60	FALSE	3	23400	0.922	sunrise
nickel(ii)	70	mM	2022-03-17	C3	5133	5	FALSE	3	23400	0.286	sunrise
novobiocin	37	ug/mL	2022-03-17	C4	5133	60	FALSE	3	23400	0.277	sunrise
urea	227	mM	2022-03-17	C5	5133	500	FALSE	3	23400	0.91	sunrise
vancomycin	56	ug/mL	2022-03-17	C6	5133	100	FALSE	3	23400	0.895	sunrise
none	0		2022-03-17	C7	5146	0	FALSE	3	23400	0.91	sunrise
mecillinam	32	ng/mL	2022-03-17	C8	5146	60	FALSE	3	23400	0.902	sunrise
nickel(ii)	70	mM	2022-03-17	C9	5146	5	FALSE	3	23400	0.303	sunrise
novobiocin	37	ug/mL	2022-03-17	C10	5146	60	FALSE	3	23400	0.271	sunrise
urea	227	mM	2022-03-17	C11	5146	500	FALSE	3	23400	0.9	sunrise
vancomycin	56	ug/mL	2022-03-17	C12	5146	100	FALSE	3	23400	0.935	sunrise
none	0		2022-03-17	D1	5133	0	FALSE	4	23400	0.962	sunrise
mecillinam	32	ng/mL	2022-03-17	D2	5133	60	FALSE	4	23400	0.898	sunrise
nickel(ii)	70	mM	2022-03-17	D3	5133	5	FALSE	4	23400	0.293	sunrise
novobiocin	37	ug/mL	2022-03-17	D4	5133	60	FALSE	4	23400	0.281	sunrise
urea	227	mM	2022-03-17	D5	5133	500	FALSE	4	23400	0.919	sunrise
vancomycin	56	ug/mL	2022-03-17	D6	5133	100	FALSE	4	23400	0.951	sunrise
none	0		2022-03-17	D7	5146	0	FALSE	4	23400	0.911	sunrise
mecillinam	32	ng/mL	2022-03-17	D8	5146	60	FALSE	4	23400	0.884	sunrise
nickel(ii)	70	mM	2022-03-17	D9	5146	5	FALSE	4	23400	0.316	sunrise
novobiocin	37	ug/mL	2022-03-17	D10	5146	60	FALSE	4	23400	0.275	sunrise
urea	227	mM	2022-03-17	D11	5146	500	FALSE	4	23400	0.917	sunrise
vancomycin	56	ug/mL	2022-03-17	D12	5146	100	FALSE	4	23400	0.924	sunrise
none	0		2022-03-17	E1	5133	0	TRUE	1	23400	0.972	sunrise
mecillinam	32	ng/mL	2022-03-17	E2	5133	60	TRUE	1	23400	0.925	sunrise
nickel(ii)	70	mM	2022-03-17	E3	5133	5	TRUE	1	23400	0.299	sunrise
novobiocin	37	ug/mL	2022-03-17	E4	5133	60	TRUE	1	23400	0.314	sunrise
urea	227	mM	2022-03-17	E5	5133	500	TRUE	1	23400	0.885	sunrise
vancomycin	56	ug/mL	2022-03-17	E6	5133	100	TRUE	1	23400	0.897	sunrise
none	0		2022-03-17	E7	5146	0	TRUE	1	23400	0.847	sunrise
mecillinam	32	ng/mL	2022-03-17	E8	5146	60	TRUE	1	23400	0.853	sunrise
nickel(ii)	70	mM	2022-03-17	E9	5146	5	TRUE	1	23400	0.335	sunrise
novobiocin	37	ug/mL	2022-03-17	E10	5146	60	TRUE	1	23400	0.312	sunrise
urea	227	mM	2022-03-17	E11	5146	500	TRUE	1	23400	0.88	sunrise
vancomycin	56	ug/mL	2022-03-17	E12	5146	100	TRUE	1	23400	0.902	sunrise
none	0		2022-03-17	F1	5133	0	TRUE	2	23400	0.969	sunrise
mecillinam	32	ng/mL	2022-03-17	F2	5133	60	TRUE	2	23400	0.885	sunrise
nickel(ii)	70	mM	2022-03-17	F3	5133	5	TRUE	2	23400	0.262	sunrise
novobiocin	37	ug/mL	2022-03-17	F4	5133	60	TRUE	2	23400	0.311	sunrise
urea	227	mM	2022-03-17	F5	5133	500	TRUE	2	23400	0.886	sunrise
vancomycin	56	ug/mL	2022-03-17	F6	5133	100	TRUE	2	23400	0.875	sunrise
none	0		2022-03-17	F7	5146	0	TRUE	2	23400	0.88	sunrise
mecillinam	32	ng/mL	2022-03-17	F8	5146	60	TRUE	2	23400	0.892	sunrise
nickel(ii)	70	mM	2022-03-17	F9	5146	5	TRUE	2	23400	0.333	sunrise
novobiocin	37	ug/mL	2022-03-17	F10	5146	60	TRUE	2	23400	0.311	sunrise
urea	227	mM	2022-03-17	F11	5146	500	TRUE	2	23400	0.867	sunrise
vancomycin	56	ug/mL	2022-03-17	F12	5146	100	TRUE	2	23400	0.841	sunrise
none	0		2022-03-17	G1	5133	0	TRUE	3	23400	1.003	sunrise
mecillinam	32	ng/mL	2022-03-17	G2	5133	60	TRUE	3	23400	0.944	sunrise
nickel(ii)	70	mM	2022-03-17	G3	5133	5	TRUE	3	23400	0.27	sunrise
novobiocin	37	ug/mL	2022-03-17	G4	5133	60	TRUE	3	23400	0.343	sunrise
urea	227	mM	2022-03-17	G5	5133	500	TRUE	3	23400	0.815	sunrise
vancomycin	56	ug/mL	2022-03-17	G6	5133	100	TRUE	3	23400	0.874	sunrise
none	0		2022-03-17	G7	5146	0	TRUE	3	23400	0.893	sunrise
mecillinam	32	ng/mL	2022-03-17	G8	5146	60	TRUE	3	23400	0.888	sunrise
nickel(ii)	70	mM	2022-03-17	G9	5146	5	TRUE	3	23400	0.317	sunrise
novobiocin	37	ug/mL	2022-03-17	G10	5146	60	TRUE	3	23400	0.313	sunrise
urea	227	mM	2022-03-17	G11	5146	500	TRUE	3	23400	0.903	sunrise
vancomycin	56	ug/mL	2022-03-17	G12	5146	100	TRUE	3	23400	0.981	sunrise
none	0		2022-03-17	H1	5133	0	TRUE	4	23400	0.926	sunrise
mecillinam	32	ng/mL	2022-03-17	H2	5133	60	TRUE	4	23400	0.879	sunrise
nickel(ii)	70	mM	2022-03-17	H3	5133	5	TRUE	4	23400	0.278	sunrise
novobiocin	37	ug/mL	2022-03-17	H4	5133	60	TRUE	4	23400	0.32	sunrise
urea	227	mM	2022-03-17	H5	5133	500	TRUE	4	23400	0.866	sunrise
vancomycin	56	ug/mL	2022-03-17	H6	5133	100	TRUE	4	23400	0.869	sunrise
none	0		2022-03-17	H7	5146	0	TRUE	4	23400	0.889	sunrise
mecillinam	32	ng/mL	2022-03-17	H8	5146	60	TRUE	4	23400	0.893	sunrise
nickel(ii)	70	mM	2022-03-17	H9	5146	5	TRUE	4	23400	0.301	sunrise
novobiocin	37	ug/mL	2022-03-17	H10	5146	60	TRUE	4	23400	0.345	sunrise
urea	227	mM	2022-03-17	H11	5146	500	TRUE	4	23400	0.954	sunrise
vancomycin	56	ug/mL	2022-03-17	H12	5146	100	TRUE	4	23400	0.973	sunrise
none	0		2022-03-17	A1	5133	0	FALSE	1	24300	0.943	sunrise
mecillinam	32	ng/mL	2022-03-17	A2	5133	60	FALSE	1	24300	0.964	sunrise
nickel(ii)	70	mM	2022-03-17	A3	5133	5	FALSE	1	24300	0.308	sunrise
novobiocin	37	ug/mL	2022-03-17	A4	5133	60	FALSE	1	24300	0.271	sunrise
urea	227	mM	2022-03-17	A5	5133	500	FALSE	1	24300	0.888	sunrise
vancomycin	56	ug/mL	2022-03-17	A6	5133	100	FALSE	1	24300	0.957	sunrise
none	0		2022-03-17	A7	5146	0	FALSE	1	24300	0.92	sunrise
mecillinam	32	ng/mL	2022-03-17	A8	5146	60	FALSE	1	24300	0.952	sunrise
nickel(ii)	70	mM	2022-03-17	A9	5146	5	FALSE	1	24300	0.269	sunrise
novobiocin	37	ug/mL	2022-03-17	A10	5146	60	FALSE	1	24300	0.258	sunrise
urea	227	mM	2022-03-17	A11	5146	500	FALSE	1	24300	0.92	sunrise
vancomycin	56	ug/mL	2022-03-17	A12	5146	100	FALSE	1	24300	0.932	sunrise
none	0		2022-03-17	B1	5133	0	FALSE	2	24300	0.954	sunrise
mecillinam	32	ng/mL	2022-03-17	B2	5133	60	FALSE	2	24300	0.986	sunrise
nickel(ii)	70	mM	2022-03-17	B3	5133	5	FALSE	2	24300	0.322	sunrise
novobiocin	37	ug/mL	2022-03-17	B4	5133	60	FALSE	2	24300	0.278	sunrise
urea	227	mM	2022-03-17	B5	5133	500	FALSE	2	24300	0.887	sunrise
vancomycin	56	ug/mL	2022-03-17	B6	5133	100	FALSE	2	24300	0.917	sunrise
none	0		2022-03-17	B7	5146	0	FALSE	2	24300	0.931	sunrise
mecillinam	32	ng/mL	2022-03-17	B8	5146	60	FALSE	2	24300	0.898	sunrise
nickel(ii)	70	mM	2022-03-17	B9	5146	5	FALSE	2	24300	0.314	sunrise
novobiocin	37	ug/mL	2022-03-17	B10	5146	60	FALSE	2	24300	0.273	sunrise
urea	227	mM	2022-03-17	B11	5146	500	FALSE	2	24300	0.913	sunrise
vancomycin	56	ug/mL	2022-03-17	B12	5146	100	FALSE	2	24300	0.955	sunrise
none	0		2022-03-17	C1	5133	0	FALSE	3	24300	1.039	sunrise
mecillinam	32	ng/mL	2022-03-17	C2	5133	60	FALSE	3	24300	0.937	sunrise
nickel(ii)	70	mM	2022-03-17	C3	5133	5	FALSE	3	24300	0.298	sunrise
novobiocin	37	ug/mL	2022-03-17	C4	5133	60	FALSE	3	24300	0.28	sunrise
urea	227	mM	2022-03-17	C5	5133	500	FALSE	3	24300	0.916	sunrise
vancomycin	56	ug/mL	2022-03-17	C6	5133	100	FALSE	3	24300	0.902	sunrise
none	0		2022-03-17	C7	5146	0	FALSE	3	24300	0.919	sunrise
mecillinam	32	ng/mL	2022-03-17	C8	5146	60	FALSE	3	24300	0.906	sunrise
nickel(ii)	70	mM	2022-03-17	C9	5146	5	FALSE	3	24300	0.314	sunrise
novobiocin	37	ug/mL	2022-03-17	C10	5146	60	FALSE	3	24300	0.269	sunrise
urea	227	mM	2022-03-17	C11	5146	500	FALSE	3	24300	0.904	sunrise
vancomycin	56	ug/mL	2022-03-17	C12	5146	100	FALSE	3	24300	0.945	sunrise
none	0		2022-03-17	D1	5133	0	FALSE	4	24300	0.967	sunrise
mecillinam	32	ng/mL	2022-03-17	D2	5133	60	FALSE	4	24300	0.909	sunrise
nickel(ii)	70	mM	2022-03-17	D3	5133	5	FALSE	4	24300	0.308	sunrise
novobiocin	37	ug/mL	2022-03-17	D4	5133	60	FALSE	4	24300	0.286	sunrise
urea	227	mM	2022-03-17	D5	5133	500	FALSE	4	24300	0.928	sunrise
vancomycin	56	ug/mL	2022-03-17	D6	5133	100	FALSE	4	24300	0.958	sunrise
none	0		2022-03-17	D7	5146	0	FALSE	4	24300	0.916	sunrise
mecillinam	32	ng/mL	2022-03-17	D8	5146	60	FALSE	4	24300	0.896	sunrise
nickel(ii)	70	mM	2022-03-17	D9	5146	5	FALSE	4	24300	0.331	sunrise
novobiocin	37	ug/mL	2022-03-17	D10	5146	60	FALSE	4	24300	0.275	sunrise
urea	227	mM	2022-03-17	D11	5146	500	FALSE	4	24300	0.923	sunrise
vancomycin	56	ug/mL	2022-03-17	D12	5146	100	FALSE	4	24300	0.941	sunrise
none	0		2022-03-17	E1	5133	0	TRUE	1	24300	0.986	sunrise
mecillinam	32	ng/mL	2022-03-17	E2	5133	60	TRUE	1	24300	0.936	sunrise
nickel(ii)	70	mM	2022-03-17	E3	5133	5	TRUE	1	24300	0.308	sunrise
novobiocin	37	ug/mL	2022-03-17	E4	5133	60	TRUE	1	24300	0.316	sunrise
urea	227	mM	2022-03-17	E5	5133	500	TRUE	1	24300	0.888	sunrise
vancomycin	56	ug/mL	2022-03-17	E6	5133	100	TRUE	1	24300	0.907	sunrise
none	0		2022-03-17	E7	5146	0	TRUE	1	24300	0.856	sunrise
mecillinam	32	ng/mL	2022-03-17	E8	5146	60	TRUE	1	24300	0.864	sunrise
nickel(ii)	70	mM	2022-03-17	E9	5146	5	TRUE	1	24300	0.351	sunrise
novobiocin	37	ug/mL	2022-03-17	E10	5146	60	TRUE	1	24300	0.317	sunrise
urea	227	mM	2022-03-17	E11	5146	500	TRUE	1	24300	0.881	sunrise
vancomycin	56	ug/mL	2022-03-17	E12	5146	100	TRUE	1	24300	0.911	sunrise
none	0		2022-03-17	F1	5133	0	TRUE	2	24300	0.986	sunrise
mecillinam	32	ng/mL	2022-03-17	F2	5133	60	TRUE	2	24300	0.898	sunrise
nickel(ii)	70	mM	2022-03-17	F3	5133	5	TRUE	2	24300	0.272	sunrise
novobiocin	37	ug/mL	2022-03-17	F4	5133	60	TRUE	2	24300	0.312	sunrise
urea	227	mM	2022-03-17	F5	5133	500	TRUE	2	24300	0.89	sunrise
vancomycin	56	ug/mL	2022-03-17	F6	5133	100	TRUE	2	24300	0.883	sunrise
none	0		2022-03-17	F7	5146	0	TRUE	2	24300	0.89	sunrise
mecillinam	32	ng/mL	2022-03-17	F8	5146	60	TRUE	2	24300	0.902	sunrise
nickel(ii)	70	mM	2022-03-17	F9	5146	5	TRUE	2	24300	0.35	sunrise
novobiocin	37	ug/mL	2022-03-17	F10	5146	60	TRUE	2	24300	0.315	sunrise
urea	227	mM	2022-03-17	F11	5146	500	TRUE	2	24300	0.866	sunrise
vancomycin	56	ug/mL	2022-03-17	F12	5146	100	TRUE	2	24300	0.852	sunrise
none	0		2022-03-17	G1	5133	0	TRUE	3	24300	1.016	sunrise
mecillinam	32	ng/mL	2022-03-17	G2	5133	60	TRUE	3	24300	0.945	sunrise
nickel(ii)	70	mM	2022-03-17	G3	5133	5	TRUE	3	24300	0.281	sunrise
novobiocin	37	ug/mL	2022-03-17	G4	5133	60	TRUE	3	24300	0.348	sunrise
urea	227	mM	2022-03-17	G5	5133	500	TRUE	3	24300	0.805	sunrise
vancomycin	56	ug/mL	2022-03-17	G6	5133	100	TRUE	3	24300	0.881	sunrise
none	0		2022-03-17	G7	5146	0	TRUE	3	24300	0.902	sunrise
mecillinam	32	ng/mL	2022-03-17	G8	5146	60	TRUE	3	24300	0.898	sunrise
nickel(ii)	70	mM	2022-03-17	G9	5146	5	TRUE	3	24300	0.335	sunrise
novobiocin	37	ug/mL	2022-03-17	G10	5146	60	TRUE	3	24300	0.315	sunrise
urea	227	mM	2022-03-17	G11	5146	500	TRUE	3	24300	0.905	sunrise
vancomycin	56	ug/mL	2022-03-17	G12	5146	100	TRUE	3	24300	0.988	sunrise
none	0		2022-03-17	H1	5133	0	TRUE	4	24300	0.925	sunrise
mecillinam	32	ng/mL	2022-03-17	H2	5133	60	TRUE	4	24300	0.885	sunrise
nickel(ii)	70	mM	2022-03-17	H3	5133	5	TRUE	4	24300	0.295	sunrise
novobiocin	37	ug/mL	2022-03-17	H4	5133	60	TRUE	4	24300	0.323	sunrise
urea	227	mM	2022-03-17	H5	5133	500	TRUE	4	24300	0.867	sunrise
vancomycin	56	ug/mL	2022-03-17	H6	5133	100	TRUE	4	24300	0.878	sunrise
none	0		2022-03-17	H7	5146	0	TRUE	4	24300	0.898	sunrise
mecillinam	32	ng/mL	2022-03-17	H8	5146	60	TRUE	4	24300	0.913	sunrise
nickel(ii)	70	mM	2022-03-17	H9	5146	5	TRUE	4	24300	0.325	sunrise
novobiocin	37	ug/mL	2022-03-17	H10	5146	60	TRUE	4	24300	0.352	sunrise
urea	227	mM	2022-03-17	H11	5146	500	TRUE	4	24300	0.962	sunrise
vancomycin	56	ug/mL	2022-03-17	H12	5146	100	TRUE	4	24300	0.986	sunrise
none	0		2022-03-17	A1	5133	0	FALSE	1	25200	0.952	sunrise
mecillinam	32	ng/mL	2022-03-17	A2	5133	60	FALSE	1	25200	0.985	sunrise
nickel(ii)	70	mM	2022-03-17	A3	5133	5	FALSE	1	25200	0.316	sunrise
novobiocin	37	ug/mL	2022-03-17	A4	5133	60	FALSE	1	25200	0.273	sunrise
urea	227	mM	2022-03-17	A5	5133	500	FALSE	1	25200	0.89	sunrise
vancomycin	56	ug/mL	2022-03-17	A6	5133	100	FALSE	1	25200	0.957	sunrise
none	0		2022-03-17	A7	5146	0	FALSE	1	25200	0.925	sunrise
mecillinam	32	ng/mL	2022-03-17	A8	5146	60	FALSE	1	25200	0.961	sunrise
nickel(ii)	70	mM	2022-03-17	A9	5146	5	FALSE	1	25200	0.278	sunrise
novobiocin	37	ug/mL	2022-03-17	A10	5146	60	FALSE	1	25200	0.258	sunrise
urea	227	mM	2022-03-17	A11	5146	500	FALSE	1	25200	0.923	sunrise
vancomycin	56	ug/mL	2022-03-17	A12	5146	100	FALSE	1	25200	0.936	sunrise
none	0		2022-03-17	B1	5133	0	FALSE	2	25200	0.937	sunrise
mecillinam	32	ng/mL	2022-03-17	B2	5133	60	FALSE	2	25200	0.989	sunrise
nickel(ii)	70	mM	2022-03-17	B3	5133	5	FALSE	2	25200	0.329	sunrise
novobiocin	37	ug/mL	2022-03-17	B4	5133	60	FALSE	2	25200	0.28	sunrise
urea	227	mM	2022-03-17	B5	5133	500	FALSE	2	25200	0.885	sunrise
vancomycin	56	ug/mL	2022-03-17	B6	5133	100	FALSE	2	25200	0.928	sunrise
none	0		2022-03-17	B7	5146	0	FALSE	2	25200	0.933	sunrise
mecillinam	32	ng/mL	2022-03-17	B8	5146	60	FALSE	2	25200	0.904	sunrise
nickel(ii)	70	mM	2022-03-17	B9	5146	5	FALSE	2	25200	0.317	sunrise
novobiocin	37	ug/mL	2022-03-17	B10	5146	60	FALSE	2	25200	0.276	sunrise
urea	227	mM	2022-03-17	B11	5146	500	FALSE	2	25200	0.912	sunrise
vancomycin	56	ug/mL	2022-03-17	B12	5146	100	FALSE	2	25200	0.964	sunrise
none	0		2022-03-17	C1	5133	0	FALSE	3	25200	1.043	sunrise
mecillinam	32	ng/mL	2022-03-17	C2	5133	60	FALSE	3	25200	0.944	sunrise
nickel(ii)	70	mM	2022-03-17	C3	5133	5	FALSE	3	25200	0.306	sunrise
novobiocin	37	ug/mL	2022-03-17	C4	5133	60	FALSE	3	25200	0.283	sunrise
urea	227	mM	2022-03-17	C5	5133	500	FALSE	3	25200	0.917	sunrise
vancomycin	56	ug/mL	2022-03-17	C6	5133	100	FALSE	3	25200	0.906	sunrise
none	0		2022-03-17	C7	5146	0	FALSE	3	25200	0.924	sunrise
mecillinam	32	ng/mL	2022-03-17	C8	5146	60	FALSE	3	25200	0.921	sunrise
nickel(ii)	70	mM	2022-03-17	C9	5146	5	FALSE	3	25200	0.325	sunrise
novobiocin	37	ug/mL	2022-03-17	C10	5146	60	FALSE	3	25200	0.273	sunrise
urea	227	mM	2022-03-17	C11	5146	500	FALSE	3	25200	0.906	sunrise
vancomycin	56	ug/mL	2022-03-17	C12	5146	100	FALSE	3	25200	0.954	sunrise
none	0		2022-03-17	D1	5133	0	FALSE	4	25200	0.968	sunrise
mecillinam	32	ng/mL	2022-03-17	D2	5133	60	FALSE	4	25200	0.913	sunrise
nickel(ii)	70	mM	2022-03-17	D3	5133	5	FALSE	4	25200	0.312	sunrise
novobiocin	37	ug/mL	2022-03-17	D4	5133	60	FALSE	4	25200	0.288	sunrise
urea	227	mM	2022-03-17	D5	5133	500	FALSE	4	25200	0.928	sunrise
vancomycin	56	ug/mL	2022-03-17	D6	5133	100	FALSE	4	25200	0.954	sunrise
none	0		2022-03-17	D7	5146	0	FALSE	4	25200	0.92	sunrise
mecillinam	32	ng/mL	2022-03-17	D8	5146	60	FALSE	4	25200	0.908	sunrise
nickel(ii)	70	mM	2022-03-17	D9	5146	5	FALSE	4	25200	0.345	sunrise
novobiocin	37	ug/mL	2022-03-17	D10	5146	60	FALSE	4	25200	0.279	sunrise
urea	227	mM	2022-03-17	D11	5146	500	FALSE	4	25200	0.928	sunrise
vancomycin	56	ug/mL	2022-03-17	D12	5146	100	FALSE	4	25200	0.948	sunrise
none	0		2022-03-17	E1	5133	0	TRUE	1	25200	0.998	sunrise
mecillinam	32	ng/mL	2022-03-17	E2	5133	60	TRUE	1	25200	0.958	sunrise
nickel(ii)	70	mM	2022-03-17	E3	5133	5	TRUE	1	25200	0.336	sunrise
novobiocin	37	ug/mL	2022-03-17	E4	5133	60	TRUE	1	25200	0.325	sunrise
urea	227	mM	2022-03-17	E5	5133	500	TRUE	1	25200	0.89	sunrise
vancomycin	56	ug/mL	2022-03-17	E6	5133	100	TRUE	1	25200	0.917	sunrise
none	0		2022-03-17	E7	5146	0	TRUE	1	25200	0.871	sunrise
mecillinam	32	ng/mL	2022-03-17	E8	5146	60	TRUE	1	25200	0.88	sunrise
nickel(ii)	70	mM	2022-03-17	E9	5146	5	TRUE	1	25200	0.371	sunrise
novobiocin	37	ug/mL	2022-03-17	E10	5146	60	TRUE	1	25200	0.324	sunrise
urea	227	mM	2022-03-17	E11	5146	500	TRUE	1	25200	0.891	sunrise
vancomycin	56	ug/mL	2022-03-17	E12	5146	100	TRUE	1	25200	0.928	sunrise
none	0		2022-03-17	F1	5133	0	TRUE	2	25200	0.992	sunrise
mecillinam	32	ng/mL	2022-03-17	F2	5133	60	TRUE	2	25200	0.912	sunrise
nickel(ii)	70	mM	2022-03-17	F3	5133	5	TRUE	2	25200	0.28	sunrise
novobiocin	37	ug/mL	2022-03-17	F4	5133	60	TRUE	2	25200	0.317	sunrise
urea	227	mM	2022-03-17	F5	5133	500	TRUE	2	25200	0.886	sunrise
vancomycin	56	ug/mL	2022-03-17	F6	5133	100	TRUE	2	25200	0.887	sunrise
none	0		2022-03-17	F7	5146	0	TRUE	2	25200	0.897	sunrise
mecillinam	32	ng/mL	2022-03-17	F8	5146	60	TRUE	2	25200	0.911	sunrise
nickel(ii)	70	mM	2022-03-17	F9	5146	5	TRUE	2	25200	0.364	sunrise
novobiocin	37	ug/mL	2022-03-17	F10	5146	60	TRUE	2	25200	0.318	sunrise
urea	227	mM	2022-03-17	F11	5146	500	TRUE	2	25200	0.871	sunrise
vancomycin	56	ug/mL	2022-03-17	F12	5146	100	TRUE	2	25200	0.858	sunrise
none	0		2022-03-17	G1	5133	0	TRUE	3	25200	1.027	sunrise
mecillinam	32	ng/mL	2022-03-17	G2	5133	60	TRUE	3	25200	0.949	sunrise
nickel(ii)	70	mM	2022-03-17	G3	5133	5	TRUE	3	25200	0.286	sunrise
novobiocin	37	ug/mL	2022-03-17	G4	5133	60	TRUE	3	25200	0.345	sunrise
urea	227	mM	2022-03-17	G5	5133	500	TRUE	3	25200	0.771	sunrise
vancomycin	56	ug/mL	2022-03-17	G6	5133	100	TRUE	3	25200	0.883	sunrise
none	0		2022-03-17	G7	5146	0	TRUE	3	25200	0.912	sunrise
mecillinam	32	ng/mL	2022-03-17	G8	5146	60	TRUE	3	25200	0.908	sunrise
nickel(ii)	70	mM	2022-03-17	G9	5146	5	TRUE	3	25200	0.344	sunrise
novobiocin	37	ug/mL	2022-03-17	G10	5146	60	TRUE	3	25200	0.32	sunrise
urea	227	mM	2022-03-17	G11	5146	500	TRUE	3	25200	0.912	sunrise
vancomycin	56	ug/mL	2022-03-17	G12	5146	100	TRUE	3	25200	0.993	sunrise
none	0		2022-03-17	H1	5133	0	TRUE	4	25200	0.921	sunrise
mecillinam	32	ng/mL	2022-03-17	H2	5133	60	TRUE	4	25200	0.897	sunrise
nickel(ii)	70	mM	2022-03-17	H3	5133	5	TRUE	4	25200	0.313	sunrise
novobiocin	37	ug/mL	2022-03-17	H4	5133	60	TRUE	4	25200	0.33	sunrise
urea	227	mM	2022-03-17	H5	5133	500	TRUE	4	25200	0.878	sunrise
vancomycin	56	ug/mL	2022-03-17	H6	5133	100	TRUE	4	25200	0.887	sunrise
none	0		2022-03-17	H7	5146	0	TRUE	4	25200	0.909	sunrise
mecillinam	32	ng/mL	2022-03-17	H8	5146	60	TRUE	4	25200	0.928	sunrise
nickel(ii)	70	mM	2022-03-17	H9	5146	5	TRUE	4	25200	0.349	sunrise
novobiocin	37	ug/mL	2022-03-17	H10	5146	60	TRUE	4	25200	0.362	sunrise
urea	227	mM	2022-03-17	H11	5146	500	TRUE	4	25200	0.969	sunrise
vancomycin	56	ug/mL	2022-03-17	H12	5146	100	TRUE	4	25200	0.994	sunrise
none	0		2022-03-17	A1	5133	0	FALSE	1	26100	0.961	sunrise
mecillinam	32	ng/mL	2022-03-17	A2	5133	60	FALSE	1	26100	0.993	sunrise
nickel(ii)	70	mM	2022-03-17	A3	5133	5	FALSE	1	26100	0.324	sunrise
novobiocin	37	ug/mL	2022-03-17	A4	5133	60	FALSE	1	26100	0.275	sunrise
urea	227	mM	2022-03-17	A5	5133	500	FALSE	1	26100	0.902	sunrise
vancomycin	56	ug/mL	2022-03-17	A6	5133	100	FALSE	1	26100	0.963	sunrise
none	0		2022-03-17	A7	5146	0	FALSE	1	26100	0.934	sunrise
mecillinam	32	ng/mL	2022-03-17	A8	5146	60	FALSE	1	26100	0.96	sunrise
nickel(ii)	70	mM	2022-03-17	A9	5146	5	FALSE	1	26100	0.286	sunrise
novobiocin	37	ug/mL	2022-03-17	A10	5146	60	FALSE	1	26100	0.262	sunrise
urea	227	mM	2022-03-17	A11	5146	500	FALSE	1	26100	0.93	sunrise
vancomycin	56	ug/mL	2022-03-17	A12	5146	100	FALSE	1	26100	0.936	sunrise
none	0		2022-03-17	B1	5133	0	FALSE	2	26100	0.935	sunrise
mecillinam	32	ng/mL	2022-03-17	B2	5133	60	FALSE	2	26100	0.996	sunrise
nickel(ii)	70	mM	2022-03-17	B3	5133	5	FALSE	2	26100	0.339	sunrise
novobiocin	37	ug/mL	2022-03-17	B4	5133	60	FALSE	2	26100	0.282	sunrise
urea	227	mM	2022-03-17	B5	5133	500	FALSE	2	26100	0.893	sunrise
vancomycin	56	ug/mL	2022-03-17	B6	5133	100	FALSE	2	26100	0.943	sunrise
none	0		2022-03-17	B7	5146	0	FALSE	2	26100	0.943	sunrise
mecillinam	32	ng/mL	2022-03-17	B8	5146	60	FALSE	2	26100	0.915	sunrise
nickel(ii)	70	mM	2022-03-17	B9	5146	5	FALSE	2	26100	0.333	sunrise
novobiocin	37	ug/mL	2022-03-17	B10	5146	60	FALSE	2	26100	0.279	sunrise
urea	227	mM	2022-03-17	B11	5146	500	FALSE	2	26100	0.921	sunrise
vancomycin	56	ug/mL	2022-03-17	B12	5146	100	FALSE	2	26100	0.972	sunrise
none	0		2022-03-17	C1	5133	0	FALSE	3	26100	1.044	sunrise
mecillinam	32	ng/mL	2022-03-17	C2	5133	60	FALSE	3	26100	0.954	sunrise
nickel(ii)	70	mM	2022-03-17	C3	5133	5	FALSE	3	26100	0.315	sunrise
novobiocin	37	ug/mL	2022-03-17	C4	5133	60	FALSE	3	26100	0.286	sunrise
urea	227	mM	2022-03-17	C5	5133	500	FALSE	3	26100	0.923	sunrise
vancomycin	56	ug/mL	2022-03-17	C6	5133	100	FALSE	3	26100	0.914	sunrise
none	0		2022-03-17	C7	5146	0	FALSE	3	26100	0.936	sunrise
mecillinam	32	ng/mL	2022-03-17	C8	5146	60	FALSE	3	26100	0.928	sunrise
nickel(ii)	70	mM	2022-03-17	C9	5146	5	FALSE	3	26100	0.338	sunrise
novobiocin	37	ug/mL	2022-03-17	C10	5146	60	FALSE	3	26100	0.274	sunrise
urea	227	mM	2022-03-17	C11	5146	500	FALSE	3	26100	0.91	sunrise
vancomycin	56	ug/mL	2022-03-17	C12	5146	100	FALSE	3	26100	0.965	sunrise
none	0		2022-03-17	D1	5133	0	FALSE	4	26100	0.977	sunrise
mecillinam	32	ng/mL	2022-03-17	D2	5133	60	FALSE	4	26100	0.925	sunrise
nickel(ii)	70	mM	2022-03-17	D3	5133	5	FALSE	4	26100	0.322	sunrise
novobiocin	37	ug/mL	2022-03-17	D4	5133	60	FALSE	4	26100	0.292	sunrise
urea	227	mM	2022-03-17	D5	5133	500	FALSE	4	26100	0.933	sunrise
vancomycin	56	ug/mL	2022-03-17	D6	5133	100	FALSE	4	26100	0.954	sunrise
none	0		2022-03-17	D7	5146	0	FALSE	4	26100	0.926	sunrise
mecillinam	32	ng/mL	2022-03-17	D8	5146	60	FALSE	4	26100	0.919	sunrise
nickel(ii)	70	mM	2022-03-17	D9	5146	5	FALSE	4	26100	0.357	sunrise
