Chemical	cJMP	Unit	Date	Well	Organism	Dose	Induced	Rep	Time	OD600	Instrument
urea	227	mM	2022-03-16	C11	5144	500	FALSE	3	24300	0.694	sunrise
vancomycin	56	ug/mL	2022-03-16	C12	5144	100	FALSE	3	24300	0.768	sunrise
none	0		2022-03-16	D1	5123	0	FALSE	4	24300	0.775	sunrise
mecillinam	32	ng/mL	2022-03-16	D2	5123	60	FALSE	4	24300	0.726	sunrise
nickel(ii)	70	mM	2022-03-16	D3	5123	5	FALSE	4	24300	0.709	sunrise
novobiocin	37	ug/mL	2022-03-16	D4	5123	60	FALSE	4	24300	0.67	sunrise
urea	227	mM	2022-03-16	D5	5123	500	FALSE	4	24300	0.7	sunrise
vancomycin	56	ug/mL	2022-03-16	D6	5123	100	FALSE	4	24300	0.788	sunrise
none	0		2022-03-16	D7	5144	0	FALSE	4	24300	0.743	sunrise
mecillinam	32	ng/mL	2022-03-16	D8	5144	60	FALSE	4	24300	0.771	sunrise
nickel(ii)	70	mM	2022-03-16	D9	5144	5	FALSE	4	24300	0.696	sunrise
novobiocin	37	ug/mL	2022-03-16	D10	5144	60	FALSE	4	24300	0.626	sunrise
urea	227	mM	2022-03-16	D11	5144	500	FALSE	4	24300	0.691	sunrise
vancomycin	56	ug/mL	2022-03-16	D12	5144	100	FALSE	4	24300	0.74	sunrise
none	0		2022-03-16	E1	5123	0	TRUE	1	24300	0.756	sunrise
mecillinam	32	ng/mL	2022-03-16	E2	5123	60	TRUE	1	24300	0.752	sunrise
nickel(ii)	70	mM	2022-03-16	E3	5123	5	TRUE	1	24300	0.69	sunrise
novobiocin	37	ug/mL	2022-03-16	E4	5123	60	TRUE	1	24300	0.674	sunrise
urea	227	mM	2022-03-16	E5	5123	500	TRUE	1	24300	0.677	sunrise
vancomycin	56	ug/mL	2022-03-16	E6	5123	100	TRUE	1	24300	0.717	sunrise
none	0		2022-03-16	E7	5144	0	TRUE	1	24300	0.708	sunrise
mecillinam	32	ng/mL	2022-03-16	E8	5144	60	TRUE	1	24300	0.703	sunrise
nickel(ii)	70	mM	2022-03-16	E9	5144	5	TRUE	1	24300	0.698	sunrise
novobiocin	37	ug/mL	2022-03-16	E10	5144	60	TRUE	1	24300	0.618	sunrise
urea	227	mM	2022-03-16	E11	5144	500	TRUE	1	24300	0.693	sunrise
vancomycin	56	ug/mL	2022-03-16	E12	5144	100	TRUE	1	24300	0.707	sunrise
none	0		2022-03-16	F1	5123	0	TRUE	2	24300	0.732	sunrise
mecillinam	32	ng/mL	2022-03-16	F2	5123	60	TRUE	2	24300	0.73	sunrise
nickel(ii)	70	mM	2022-03-16	F3	5123	5	TRUE	2	24300	0.702	sunrise
novobiocin	37	ug/mL	2022-03-16	F4	5123	60	TRUE	2	24300	0.684	sunrise
urea	227	mM	2022-03-16	F5	5123	500	TRUE	2	24300	0.652	sunrise
vancomycin	56	ug/mL	2022-03-16	F6	5123	100	TRUE	2	24300	0.756	sunrise
none	0		2022-03-16	F7	5144	0	TRUE	2	24300	0.691	sunrise
mecillinam	32	ng/mL	2022-03-16	F8	5144	60	TRUE	2	24300	0.677	sunrise
nickel(ii)	70	mM	2022-03-16	F9	5144	5	TRUE	2	24300	0.698	sunrise
novobiocin	37	ug/mL	2022-03-16	F10	5144	60	TRUE	2	24300	0.606	sunrise
urea	227	mM	2022-03-16	F11	5144	500	TRUE	2	24300	0.662	sunrise
vancomycin	56	ug/mL	2022-03-16	F12	5144	100	TRUE	2	24300	0.69	sunrise
none	0		2022-03-16	G1	5123	0	TRUE	3	24300	0.81	sunrise
mecillinam	32	ng/mL	2022-03-16	G2	5123	60	TRUE	3	24300	0.733	sunrise
nickel(ii)	70	mM	2022-03-16	G3	5123	5	TRUE	3	24300	0.697	sunrise
novobiocin	37	ug/mL	2022-03-16	G4	5123	60	TRUE	3	24300	0.683	sunrise
urea	227	mM	2022-03-16	G5	5123	500	TRUE	3	24300	0.632	sunrise
vancomycin	56	ug/mL	2022-03-16	G6	5123	100	TRUE	3	24300	0.716	sunrise
none	0		2022-03-16	G7	5144	0	TRUE	3	24300	0.693	sunrise
mecillinam	32	ng/mL	2022-03-16	G8	5144	60	TRUE	3	24300	0.684	sunrise
nickel(ii)	70	mM	2022-03-16	G9	5144	5	TRUE	3	24300	0.702	sunrise
novobiocin	37	ug/mL	2022-03-16	G10	5144	60	TRUE	3	24300	0.624	sunrise
urea	227	mM	2022-03-16	G11	5144	500	TRUE	3	24300	0.646	sunrise
vancomycin	56	ug/mL	2022-03-16	G12	5144	100	TRUE	3	24300	0.722	sunrise
none	0		2022-03-16	H1	5123	0	TRUE	4	24300	0.852	sunrise
mecillinam	32	ng/mL	2022-03-16	H2	5123	60	TRUE	4	24300	0.786	sunrise
nickel(ii)	70	mM	2022-03-16	H3	5123	5	TRUE	4	24300	0.697	sunrise
novobiocin	37	ug/mL	2022-03-16	H4	5123	60	TRUE	4	24300	0.691	sunrise
urea	227	mM	2022-03-16	H5	5123	500	TRUE	4	24300	0.707	sunrise
vancomycin	56	ug/mL	2022-03-16	H6	5123	100	TRUE	4	24300	0.767	sunrise
none	0		2022-03-16	H7	5144	0	TRUE	4	24300	0.748	sunrise
mecillinam	32	ng/mL	2022-03-16	H8	5144	60	TRUE	4	24300	0.727	sunrise
nickel(ii)	70	mM	2022-03-16	H9	5144	5	TRUE	4	24300	0.716	sunrise
novobiocin	37	ug/mL	2022-03-16	H10	5144	60	TRUE	4	24300	0.644	sunrise
urea	227	mM	2022-03-16	H11	5144	500	TRUE	4	24300	0.722	sunrise
vancomycin	56	ug/mL	2022-03-16	H12	5144	100	TRUE	4	24300	0.72	sunrise
none	0		2022-03-16	A1	5123	0	FALSE	1	25200	0.937	sunrise
mecillinam	32	ng/mL	2022-03-16	A2	5123	60	FALSE	1	25200	0.797	sunrise
nickel(ii)	70	mM	2022-03-16	A3	5123	5	FALSE	1	25200	0.75	sunrise
novobiocin	37	ug/mL	2022-03-16	A4	5123	60	FALSE	1	25200	0.733	sunrise
urea	227	mM	2022-03-16	A5	5123	500	FALSE	1	25200	0.71	sunrise
vancomycin	56	ug/mL	2022-03-16	A6	5123	100	FALSE	1	25200	0.913	sunrise
none	0		2022-03-16	A7	5144	0	FALSE	1	25200	0.761	sunrise
mecillinam	32	ng/mL	2022-03-16	A8	5144	60	FALSE	1	25200	0.786	sunrise
nickel(ii)	70	mM	2022-03-16	A9	5144	5	FALSE	1	25200	0.69	sunrise
novobiocin	37	ug/mL	2022-03-16	A10	5144	60	FALSE	1	25200	0.63	sunrise
urea	227	mM	2022-03-16	A11	5144	500	FALSE	1	25200	0.682	sunrise
vancomycin	56	ug/mL	2022-03-16	A12	5144	100	FALSE	1	25200	0.835	sunrise
none	0		2022-03-16	B1	5123	0	FALSE	2	25200	0.83	sunrise
mecillinam	32	ng/mL	2022-03-16	B2	5123	60	FALSE	2	25200	0.798	sunrise
nickel(ii)	70	mM	2022-03-16	B3	5123	5	FALSE	2	25200	0.734	sunrise
novobiocin	37	ug/mL	2022-03-16	B4	5123	60	FALSE	2	25200	0.68	sunrise
urea	227	mM	2022-03-16	B5	5123	500	FALSE	2	25200	0.725	sunrise
vancomycin	56	ug/mL	2022-03-16	B6	5123	100	FALSE	2	25200	0.754	sunrise
none	0		2022-03-16	B7	5144	0	FALSE	2	25200	0.749	sunrise
mecillinam	32	ng/mL	2022-03-16	B8	5144	60	FALSE	2	25200	0.781	sunrise
nickel(ii)	70	mM	2022-03-16	B9	5144	5	FALSE	2	25200	0.702	sunrise
novobiocin	37	ug/mL	2022-03-16	B10	5144	60	FALSE	2	25200	0.624	sunrise
urea	227	mM	2022-03-16	B11	5144	500	FALSE	2	25200	0.683	sunrise
vancomycin	56	ug/mL	2022-03-16	B12	5144	100	FALSE	2	25200	0.752	sunrise
none	0		2022-03-16	C1	5123	0	FALSE	3	25200	0.867	sunrise
mecillinam	32	ng/mL	2022-03-16	C2	5123	60	FALSE	3	25200	0.757	sunrise
nickel(ii)	70	mM	2022-03-16	C3	5123	5	FALSE	3	25200	0.722	sunrise
novobiocin	37	ug/mL	2022-03-16	C4	5123	60	FALSE	3	25200	0.682	sunrise
urea	227	mM	2022-03-16	C5	5123	500	FALSE	3	25200	0.702	sunrise
vancomycin	56	ug/mL	2022-03-16	C6	5123	100	FALSE	3	25200	0.756	sunrise
none	0		2022-03-16	C7	5144	0	FALSE	3	25200	0.743	sunrise
mecillinam	32	ng/mL	2022-03-16	C8	5144	60	FALSE	3	25200	0.758	sunrise
nickel(ii)	70	mM	2022-03-16	C9	5144	5	FALSE	3	25200	0.696	sunrise
novobiocin	37	ug/mL	2022-03-16	C10	5144	60	FALSE	3	25200	0.639	sunrise
urea	227	mM	2022-03-16	C11	5144	500	FALSE	3	25200	0.694	sunrise
vancomycin	56	ug/mL	2022-03-16	C12	5144	100	FALSE	3	25200	0.774	sunrise
none	0		2022-03-16	D1	5123	0	FALSE	4	25200	0.798	sunrise
mecillinam	32	ng/mL	2022-03-16	D2	5123	60	FALSE	4	25200	0.745	sunrise
nickel(ii)	70	mM	2022-03-16	D3	5123	5	FALSE	4	25200	0.716	sunrise
novobiocin	37	ug/mL	2022-03-16	D4	5123	60	FALSE	4	25200	0.678	sunrise
urea	227	mM	2022-03-16	D5	5123	500	FALSE	4	25200	0.701	sunrise
vancomycin	56	ug/mL	2022-03-16	D6	5123	100	FALSE	4	25200	0.809	sunrise
none	0		2022-03-16	D7	5144	0	FALSE	4	25200	0.749	sunrise
mecillinam	32	ng/mL	2022-03-16	D8	5144	60	FALSE	4	25200	0.786	sunrise
nickel(ii)	70	mM	2022-03-16	D9	5144	5	FALSE	4	25200	0.7	sunrise
novobiocin	37	ug/mL	2022-03-16	D10	5144	60	FALSE	4	25200	0.634	sunrise
urea	227	mM	2022-03-16	D11	5144	500	FALSE	4	25200	0.693	sunrise
vancomycin	56	ug/mL	2022-03-16	D12	5144	100	FALSE	4	25200	0.749	sunrise
none	0		2022-03-16	E1	5123	0	TRUE	1	25200	0.759	sunrise
mecillinam	32	ng/mL	2022-03-16	E2	5123	60	TRUE	1	25200	0.759	sunrise
nickel(ii)	70	mM	2022-03-16	E3	5123	5	TRUE	1	25200	0.692	sunrise
novobiocin	37	ug/mL	2022-03-16	E4	5123	60	TRUE	1	25200	0.68	sunrise
urea	227	mM	2022-03-16	E5	5123	500	TRUE	1	25200	0.676	sunrise
vancomycin	56	ug/mL	2022-03-16	E6	5123	100	TRUE	1	25200	0.715	sunrise
none	0		2022-03-16	E7	5144	0	TRUE	1	25200	0.708	sunrise
mecillinam	32	ng/mL	2022-03-16	E8	5144	60	TRUE	1	25200	0.696	sunrise
nickel(ii)	70	mM	2022-03-16	E9	5144	5	TRUE	1	25200	0.7	sunrise
novobiocin	37	ug/mL	2022-03-16	E10	5144	60	TRUE	1	25200	0.62	sunrise
urea	227	mM	2022-03-16	E11	5144	500	TRUE	1	25200	0.691	sunrise
vancomycin	56	ug/mL	2022-03-16	E12	5144	100	TRUE	1	25200	0.715	sunrise
none	0		2022-03-16	F1	5123	0	TRUE	2	25200	0.75	sunrise
mecillinam	32	ng/mL	2022-03-16	F2	5123	60	TRUE	2	25200	0.73	sunrise
nickel(ii)	70	mM	2022-03-16	F3	5123	5	TRUE	2	25200	0.705	sunrise
novobiocin	37	ug/mL	2022-03-16	F4	5123	60	TRUE	2	25200	0.69	sunrise
urea	227	mM	2022-03-16	F5	5123	500	TRUE	2	25200	0.652	sunrise
vancomycin	56	ug/mL	2022-03-16	F6	5123	100	TRUE	2	25200	0.757	sunrise
none	0		2022-03-16	F7	5144	0	TRUE	2	25200	0.7	sunrise
mecillinam	32	ng/mL	2022-03-16	F8	5144	60	TRUE	2	25200	0.677	sunrise
nickel(ii)	70	mM	2022-03-16	F9	5144	5	TRUE	2	25200	0.7	sunrise
novobiocin	37	ug/mL	2022-03-16	F10	5144	60	TRUE	2	25200	0.609	sunrise
urea	227	mM	2022-03-16	F11	5144	500	TRUE	2	25200	0.662	sunrise
vancomycin	56	ug/mL	2022-03-16	F12	5144	100	TRUE	2	25200	0.703	sunrise
none	0		2022-03-16	G1	5123	0	TRUE	3	25200	0.819	sunrise
mecillinam	32	ng/mL	2022-03-16	G2	5123	60	TRUE	3	25200	0.737	sunrise
nickel(ii)	70	mM	2022-03-16	G3	5123	5	TRUE	3	25200	0.698	sunrise
novobiocin	37	ug/mL	2022-03-16	G4	5123	60	TRUE	3	25200	0.69	sunrise
urea	227	mM	2022-03-16	G5	5123	500	TRUE	3	25200	0.633	sunrise
vancomycin	56	ug/mL	2022-03-16	G6	5123	100	TRUE	3	25200	0.738	sunrise
none	0		2022-03-16	G7	5144	0	TRUE	3	25200	0.689	sunrise
mecillinam	32	ng/mL	2022-03-16	G8	5144	60	TRUE	3	25200	0.685	sunrise
nickel(ii)	70	mM	2022-03-16	G9	5144	5	TRUE	3	25200	0.7	sunrise
novobiocin	37	ug/mL	2022-03-16	G10	5144	60	TRUE	3	25200	0.624	sunrise
urea	227	mM	2022-03-16	G11	5144	500	TRUE	3	25200	0.645	sunrise
vancomycin	56	ug/mL	2022-03-16	G12	5144	100	TRUE	3	25200	0.73	sunrise
none	0		2022-03-16	H1	5123	0	TRUE	4	25200	0.857	sunrise
mecillinam	32	ng/mL	2022-03-16	H2	5123	60	TRUE	4	25200	0.791	sunrise
nickel(ii)	70	mM	2022-03-16	H3	5123	5	TRUE	4	25200	0.7	sunrise
novobiocin	37	ug/mL	2022-03-16	H4	5123	60	TRUE	4	25200	0.702	sunrise
urea	227	mM	2022-03-16	H5	5123	500	TRUE	4	25200	0.705	sunrise
vancomycin	56	ug/mL	2022-03-16	H6	5123	100	TRUE	4	25200	0.777	sunrise
none	0		2022-03-16	H7	5144	0	TRUE	4	25200	0.758	sunrise
mecillinam	32	ng/mL	2022-03-16	H8	5144	60	TRUE	4	25200	0.733	sunrise
nickel(ii)	70	mM	2022-03-16	H9	5144	5	TRUE	4	25200	0.716	sunrise
novobiocin	37	ug/mL	2022-03-16	H10	5144	60	TRUE	4	25200	0.652	sunrise
urea	227	mM	2022-03-16	H11	5144	500	TRUE	4	25200	0.723	sunrise
vancomycin	56	ug/mL	2022-03-16	H12	5144	100	TRUE	4	25200	0.727	sunrise
none	0		2022-03-16	A1	5123	0	FALSE	1	26100	0.964	sunrise
mecillinam	32	ng/mL	2022-03-16	A2	5123	60	FALSE	1	26100	0.821	sunrise
nickel(ii)	70	mM	2022-03-16	A3	5123	5	FALSE	1	26100	0.757	sunrise
novobiocin	37	ug/mL	2022-03-16	A4	5123	60	FALSE	1	26100	0.758	sunrise
urea	227	mM	2022-03-16	A5	5123	500	FALSE	1	26100	0.719	sunrise
vancomycin	56	ug/mL	2022-03-16	A6	5123	100	FALSE	1	26100	0.938	sunrise
none	0		2022-03-16	A7	5144	0	FALSE	1	26100	0.783	sunrise
mecillinam	32	ng/mL	2022-03-16	A8	5144	60	FALSE	1	26100	0.804	sunrise
nickel(ii)	70	mM	2022-03-16	A9	5144	5	FALSE	1	26100	0.69	sunrise
novobiocin	37	ug/mL	2022-03-16	A10	5144	60	FALSE	1	26100	0.636	sunrise
urea	227	mM	2022-03-16	A11	5144	500	FALSE	1	26100	0.68	sunrise
vancomycin	56	ug/mL	2022-03-16	A12	5144	100	FALSE	1	26100	0.846	sunrise
none	0		2022-03-16	B1	5123	0	FALSE	2	26100	0.855	sunrise
mecillinam	32	ng/mL	2022-03-16	B2	5123	60	FALSE	2	26100	0.819	sunrise
nickel(ii)	70	mM	2022-03-16	B3	5123	5	FALSE	2	26100	0.737	sunrise
novobiocin	37	ug/mL	2022-03-16	B4	5123	60	FALSE	2	26100	0.689	sunrise
urea	227	mM	2022-03-16	B5	5123	500	FALSE	2	26100	0.726	sunrise
vancomycin	56	ug/mL	2022-03-16	B6	5123	100	FALSE	2	26100	0.77	sunrise
none	0		2022-03-16	B7	5144	0	FALSE	2	26100	0.761	sunrise
mecillinam	32	ng/mL	2022-03-16	B8	5144	60	FALSE	2	26100	0.791	sunrise
nickel(ii)	70	mM	2022-03-16	B9	5144	5	FALSE	2	26100	0.7	sunrise
novobiocin	37	ug/mL	2022-03-16	B10	5144	60	FALSE	2	26100	0.625	sunrise
urea	227	mM	2022-03-16	B11	5144	500	FALSE	2	26100	0.681	sunrise
vancomycin	56	ug/mL	2022-03-16	B12	5144	100	FALSE	2	26100	0.782	sunrise
none	0		2022-03-16	C1	5123	0	FALSE	3	26100	0.897	sunrise
mecillinam	32	ng/mL	2022-03-16	C2	5123	60	FALSE	3	26100	0.773	sunrise
nickel(ii)	70	mM	2022-03-16	C3	5123	5	FALSE	3	26100	0.726	sunrise
novobiocin	37	ug/mL	2022-03-16	C4	5123	60	FALSE	3	26100	0.692	sunrise
urea	227	mM	2022-03-16	C5	5123	500	FALSE	3	26100	0.7	sunrise
vancomycin	56	ug/mL	2022-03-16	C6	5123	100	FALSE	3	26100	0.779	sunrise
none	0		2022-03-16	C7	5144	0	FALSE	3	26100	0.756	sunrise
mecillinam	32	ng/mL	2022-03-16	C8	5144	60	FALSE	3	26100	0.775	sunrise
nickel(ii)	70	mM	2022-03-16	C9	5144	5	FALSE	3	26100	0.7	sunrise
novobiocin	37	ug/mL	2022-03-16	C10	5144	60	FALSE	3	26100	0.646	sunrise
urea	227	mM	2022-03-16	C11	5144	500	FALSE	3	26100	0.692	sunrise
vancomycin	56	ug/mL	2022-03-16	C12	5144	100	FALSE	3	26100	0.796	sunrise
none	0		2022-03-16	D1	5123	0	FALSE	4	26100	0.823	sunrise
mecillinam	32	ng/mL	2022-03-16	D2	5123	60	FALSE	4	26100	0.752	sunrise
nickel(ii)	70	mM	2022-03-16	D3	5123	5	FALSE	4	26100	0.717	sunrise
novobiocin	37	ug/mL	2022-03-16	D4	5123	60	FALSE	4	26100	0.696	sunrise
urea	227	mM	2022-03-16	D5	5123	500	FALSE	4	26100	0.696	sunrise
vancomycin	56	ug/mL	2022-03-16	D6	5123	100	FALSE	4	26100	0.837	sunrise
none	0		2022-03-16	D7	5144	0	FALSE	4	26100	0.763	sunrise
mecillinam	32	ng/mL	2022-03-16	D8	5144	60	FALSE	4	26100	0.796	sunrise
nickel(ii)	70	mM	2022-03-16	D9	5144	5	FALSE	4	26100	0.698	sunrise
novobiocin	37	ug/mL	2022-03-16	D10	5144	60	FALSE	4	26100	0.644	sunrise
urea	227	mM	2022-03-16	D11	5144	500	FALSE	4	26100	0.688	sunrise
vancomycin	56	ug/mL	2022-03-16	D12	5144	100	FALSE	4	26100	0.789	sunrise
none	0		2022-03-16	E1	5123	0	TRUE	1	26100	0.765	sunrise
mecillinam	32	ng/mL	2022-03-16	E2	5123	60	TRUE	1	26100	0.759	sunrise
nickel(ii)	70	mM	2022-03-16	E3	5123	5	TRUE	1	26100	0.693	sunrise
novobiocin	37	ug/mL	2022-03-16	E4	5123	60	TRUE	1	26100	0.69	sunrise
urea	227	mM	2022-03-16	E5	5123	500	TRUE	1	26100	0.676	sunrise
vancomycin	56	ug/mL	2022-03-16	E6	5123	100	TRUE	1	26100	0.724	sunrise
none	0		2022-03-16	E7	5144	0	TRUE	1	26100	0.71	sunrise
mecillinam	32	ng/mL	2022-03-16	E8	5144	60	TRUE	1	26100	0.707	sunrise
nickel(ii)	70	mM	2022-03-16	E9	5144	5	TRUE	1	26100	0.701	sunrise
novobiocin	37	ug/mL	2022-03-16	E10	5144	60	TRUE	1	26100	0.634	sunrise
urea	227	mM	2022-03-16	E11	5144	500	TRUE	1	26100	0.693	sunrise
vancomycin	56	ug/mL	2022-03-16	E12	5144	100	TRUE	1	26100	0.725	sunrise
none	0		2022-03-16	F1	5123	0	TRUE	2	26100	0.752	sunrise
mecillinam	32	ng/mL	2022-03-16	F2	5123	60	TRUE	2	26100	0.731	sunrise
nickel(ii)	70	mM	2022-03-16	F3	5123	5	TRUE	2	26100	0.706	sunrise
novobiocin	37	ug/mL	2022-03-16	F4	5123	60	TRUE	2	26100	0.701	sunrise
urea	227	mM	2022-03-16	F5	5123	500	TRUE	2	26100	0.651	sunrise
vancomycin	56	ug/mL	2022-03-16	F6	5123	100	TRUE	2	26100	0.774	sunrise
none	0		2022-03-16	F7	5144	0	TRUE	2	26100	0.698	sunrise
mecillinam	32	ng/mL	2022-03-16	F8	5144	60	TRUE	2	26100	0.685	sunrise
nickel(ii)	70	mM	2022-03-16	F9	5144	5	TRUE	2	26100	0.698	sunrise
novobiocin	37	ug/mL	2022-03-16	F10	5144	60	TRUE	2	26100	0.616	sunrise
urea	227	mM	2022-03-16	F11	5144	500	TRUE	2	26100	0.658	sunrise
vancomycin	56	ug/mL	2022-03-16	F12	5144	100	TRUE	2	26100	0.709	sunrise
none	0		2022-03-16	G1	5123	0	TRUE	3	26100	0.828	sunrise
mecillinam	32	ng/mL	2022-03-16	G2	5123	60	TRUE	3	26100	0.747	sunrise
nickel(ii)	70	mM	2022-03-16	G3	5123	5	TRUE	3	26100	0.7	sunrise
novobiocin	37	ug/mL	2022-03-16	G4	5123	60	TRUE	3	26100	0.701	sunrise
urea	227	mM	2022-03-16	G5	5123	500	TRUE	3	26100	0.631	sunrise
vancomycin	56	ug/mL	2022-03-16	G6	5123	100	TRUE	3	26100	0.741	sunrise
none	0		2022-03-16	G7	5144	0	TRUE	3	26100	0.692	sunrise
mecillinam	32	ng/mL	2022-03-16	G8	5144	60	TRUE	3	26100	0.694	sunrise
nickel(ii)	70	mM	2022-03-16	G9	5144	5	TRUE	3	26100	0.7	sunrise
novobiocin	37	ug/mL	2022-03-16	G10	5144	60	TRUE	3	26100	0.632	sunrise
urea	227	mM	2022-03-16	G11	5144	500	TRUE	3	26100	0.641	sunrise
vancomycin	56	ug/mL	2022-03-16	G12	5144	100	TRUE	3	26100	0.744	sunrise
none	0		2022-03-16	H1	5123	0	TRUE	4	26100	0.873	sunrise
mecillinam	32	ng/mL	2022-03-16	H2	5123	60	TRUE	4	26100	0.799	sunrise
nickel(ii)	70	mM	2022-03-16	H3	5123	5	TRUE	4	26100	0.703	sunrise
novobiocin	37	ug/mL	2022-03-16	H4	5123	60	TRUE	4	26100	0.715	sunrise
urea	227	mM	2022-03-16	H5	5123	500	TRUE	4	26100	0.709	sunrise
vancomycin	56	ug/mL	2022-03-16	H6	5123	100	TRUE	4	26100	0.789	sunrise
none	0		2022-03-16	H7	5144	0	TRUE	4	26100	0.781	sunrise
mecillinam	32	ng/mL	2022-03-16	H8	5144	60	TRUE	4	26100	0.742	sunrise
nickel(ii)	70	mM	2022-03-16	H9	5144	5	TRUE	4	26100	0.718	sunrise
novobiocin	37	ug/mL	2022-03-16	H10	5144	60	TRUE	4	26100	0.658	sunrise
urea	227	mM	2022-03-16	H11	5144	500	TRUE	4	26100	0.725	sunrise
vancomycin	56	ug/mL	2022-03-16	H12	5144	100	TRUE	4	26100	0.739	sunrise
none	0		2022-03-16	A1	5123	0	FALSE	1	27000	0.99	sunrise
mecillinam	32	ng/mL	2022-03-16	A2	5123	60	FALSE	1	27000	0.842	sunrise
nickel(ii)	70	mM	2022-03-16	A3	5123	5	FALSE	1	27000	0.761	sunrise
novobiocin	37	ug/mL	2022-03-16	A4	5123	60	FALSE	1	27000	0.774	sunrise
urea	227	mM	2022-03-16	A5	5123	500	FALSE	1	27000	0.726	sunrise
vancomycin	56	ug/mL	2022-03-16	A6	5123	100	FALSE	1	27000	0.969	sunrise
none	0		2022-03-16	A7	5144	0	FALSE	1	27000	0.818	sunrise
mecillinam	32	ng/mL	2022-03-16	A8	5144	60	FALSE	1	27000	0.836	sunrise
nickel(ii)	70	mM	2022-03-16	A9	5144	5	FALSE	1	27000	0.694	sunrise
novobiocin	37	ug/mL	2022-03-16	A10	5144	60	FALSE	1	27000	0.642	sunrise
urea	227	mM	2022-03-16	A11	5144	500	FALSE	1	27000	0.68	sunrise
vancomycin	56	ug/mL	2022-03-16	A12	5144	100	FALSE	1	27000	0.877	sunrise
none	0		2022-03-16	B1	5123	0	FALSE	2	27000	0.884	sunrise
mecillinam	32	ng/mL	2022-03-16	B2	5123	60	FALSE	2	27000	0.838	sunrise
nickel(ii)	70	mM	2022-03-16	B3	5123	5	FALSE	2	27000	0.739	sunrise
novobiocin	37	ug/mL	2022-03-16	B4	5123	60	FALSE	2	27000	0.704	sunrise
urea	227	mM	2022-03-16	B5	5123	500	FALSE	2	27000	0.727	sunrise
vancomycin	56	ug/mL	2022-03-16	B6	5123	100	FALSE	2	27000	0.799	sunrise
none	0		2022-03-16	B7	5144	0	FALSE	2	27000	0.79	sunrise
mecillinam	32	ng/mL	2022-03-16	B8	5144	60	FALSE	2	27000	0.824	sunrise
nickel(ii)	70	mM	2022-03-16	B9	5144	5	FALSE	2	27000	0.702	sunrise
novobiocin	37	ug/mL	2022-03-16	B10	5144	60	FALSE	2	27000	0.632	sunrise
urea	227	mM	2022-03-16	B11	5144	500	FALSE	2	27000	0.682	sunrise
vancomycin	56	ug/mL	2022-03-16	B12	5144	100	FALSE	2	27000	0.807	sunrise
none	0		2022-03-16	C1	5123	0	FALSE	3	27000	0.921	sunrise
mecillinam	32	ng/mL	2022-03-16	C2	5123	60	FALSE	3	27000	0.788	sunrise
nickel(ii)	70	mM	2022-03-16	C3	5123	5	FALSE	3	27000	0.727	sunrise
novobiocin	37	ug/mL	2022-03-16	C4	5123	60	FALSE	3	27000	0.703	sunrise
urea	227	mM	2022-03-16	C5	5123	500	FALSE	3	27000	0.702	sunrise
vancomycin	56	ug/mL	2022-03-16	C6	5123	100	FALSE	3	27000	0.814	sunrise
none	0		2022-03-16	C7	5144	0	FALSE	3	27000	0.783	sunrise
mecillinam	32	ng/mL	2022-03-16	C8	5144	60	FALSE	3	27000	0.796	sunrise
nickel(ii)	70	mM	2022-03-16	C9	5144	5	FALSE	3	27000	0.703	sunrise
novobiocin	37	ug/mL	2022-03-16	C10	5144	60	FALSE	3	27000	0.653	sunrise
urea	227	mM	2022-03-16	C11	5144	500	FALSE	3	27000	0.692	sunrise
vancomycin	56	ug/mL	2022-03-16	C12	5144	100	FALSE	3	27000	0.826	sunrise
none	0		2022-03-16	D1	5123	0	FALSE	4	27000	0.851	sunrise
mecillinam	32	ng/mL	2022-03-16	D2	5123	60	FALSE	4	27000	0.77	sunrise
nickel(ii)	70	mM	2022-03-16	D3	5123	5	FALSE	4	27000	0.716	sunrise
novobiocin	37	ug/mL	2022-03-16	D4	5123	60	FALSE	4	27000	0.702	sunrise
urea	227	mM	2022-03-16	D5	5123	500	FALSE	4	27000	0.696	sunrise
vancomycin	56	ug/mL	2022-03-16	D6	5123	100	FALSE	4	27000	0.861	sunrise
none	0		2022-03-16	D7	5144	0	FALSE	4	27000	0.793	sunrise
mecillinam	32	ng/mL	2022-03-16	D8	5144	60	FALSE	4	27000	0.814	sunrise
nickel(ii)	70	mM	2022-03-16	D9	5144	5	FALSE	4	27000	0.7	sunrise
novobiocin	37	ug/mL	2022-03-16	D10	5144	60	FALSE	4	27000	0.652	sunrise
urea	227	mM	2022-03-16	D11	5144	500	FALSE	4	27000	0.687	sunrise
vancomycin	56	ug/mL	2022-03-16	D12	5144	100	FALSE	4	27000	0.805	sunrise
none	0		2022-03-16	E1	5123	0	TRUE	1	27000	0.775	sunrise
mecillinam	32	ng/mL	2022-03-16	E2	5123	60	TRUE	1	27000	0.763	sunrise
nickel(ii)	70	mM	2022-03-16	E3	5123	5	TRUE	1	27000	0.695	sunrise
novobiocin	37	ug/mL	2022-03-16	E4	5123	60	TRUE	1	27000	0.697	sunrise
urea	227	mM	2022-03-16	E5	5123	500	TRUE	1	27000	0.678	sunrise
vancomycin	56	ug/mL	2022-03-16	E6	5123	100	TRUE	1	27000	0.741	sunrise
none	0		2022-03-16	E7	5144	0	TRUE	1	27000	0.719	sunrise
