Chemical	cJMP	Unit	Date	Well	Organism	Dose	Induced	Rep	Time	OD600	Instrument
none	0		2022-03-15	G7	5142	0	TRUE	3	30600	0.605	sunrise
mecillinam	32	ng/mL	2022-03-15	G8	5142	60	TRUE	3	30600	0.562	sunrise
nickel(ii)	70	mM	2022-03-15	G9	5142	5	TRUE	3	30600	0.218	sunrise
novobiocin	37	ug/mL	2022-03-15	G10	5142	60	TRUE	3	30600	0.447	sunrise
urea	227	mM	2022-03-15	G11	5142	500	TRUE	3	30600	0.593	sunrise
vancomycin	56	ug/mL	2022-03-15	G12	5142	100	TRUE	3	30600	0.587	sunrise
none	0		2022-03-15	H1	5147	0	TRUE	4	30600	0.606	sunrise
mecillinam	32	ng/mL	2022-03-15	H2	5147	60	TRUE	4	30600	0.547	sunrise
nickel(ii)	70	mM	2022-03-15	H3	5147	5	TRUE	4	30600	0.224	sunrise
novobiocin	37	ug/mL	2022-03-15	H4	5147	60	TRUE	4	30600	0.445	sunrise
urea	227	mM	2022-03-15	H5	5147	500	TRUE	4	30600	0.624	sunrise
vancomycin	56	ug/mL	2022-03-15	H6	5147	100	TRUE	4	30600	0.685	sunrise
none	0		2022-03-15	H7	5142	0	TRUE	4	30600	0.672	sunrise
mecillinam	32	ng/mL	2022-03-15	H8	5142	60	TRUE	4	30600	0.592	sunrise
nickel(ii)	70	mM	2022-03-15	H9	5142	5	TRUE	4	30600	0.246	sunrise
novobiocin	37	ug/mL	2022-03-15	H10	5142	60	TRUE	4	30600	0.459	sunrise
urea	227	mM	2022-03-15	H11	5142	500	TRUE	4	30600	0.616	sunrise
vancomycin	56	ug/mL	2022-03-15	H12	5142	100	TRUE	4	30600	0.606	sunrise
none	0		2022-03-15	A1	5147	0	FALSE	1	31500	0.606	sunrise
mecillinam	32	ng/mL	2022-03-15	A2	5147	60	FALSE	1	31500	0.587	sunrise
nickel(ii)	70	mM	2022-03-15	A3	5147	5	FALSE	1	31500	0.217	sunrise
novobiocin	37	ug/mL	2022-03-15	A4	5147	60	FALSE	1	31500	0.47	sunrise
urea	227	mM	2022-03-15	A5	5147	500	FALSE	1	31500	0.569	sunrise
vancomycin	56	ug/mL	2022-03-15	A6	5147	100	FALSE	1	31500	0.551	sunrise
none	0		2022-03-15	A7	5142	0	FALSE	1	31500	0.574	sunrise
mecillinam	32	ng/mL	2022-03-15	A8	5142	60	FALSE	1	31500	0.535	sunrise
nickel(ii)	70	mM	2022-03-15	A9	5142	5	FALSE	1	31500	0.19	sunrise
novobiocin	37	ug/mL	2022-03-15	A10	5142	60	FALSE	1	31500	0.463	sunrise
urea	227	mM	2022-03-15	A11	5142	500	FALSE	1	31500	0.542	sunrise
vancomycin	56	ug/mL	2022-03-15	A12	5142	100	FALSE	1	31500	0.526	sunrise
none	0		2022-03-15	B1	5147	0	FALSE	2	31500	0.515	sunrise
mecillinam	32	ng/mL	2022-03-15	B2	5147	60	FALSE	2	31500	0.532	sunrise
nickel(ii)	70	mM	2022-03-15	B3	5147	5	FALSE	2	31500	0.215	sunrise
novobiocin	37	ug/mL	2022-03-15	B4	5147	60	FALSE	2	31500	0.5	sunrise
urea	227	mM	2022-03-15	B5	5147	500	FALSE	2	31500	0.577	sunrise
vancomycin	56	ug/mL	2022-03-15	B6	5147	100	FALSE	2	31500	0.56	sunrise
none	0		2022-03-15	B7	5142	0	FALSE	2	31500	0.595	sunrise
mecillinam	32	ng/mL	2022-03-15	B8	5142	60	FALSE	2	31500	0.577	sunrise
nickel(ii)	70	mM	2022-03-15	B9	5142	5	FALSE	2	31500	0.195	sunrise
novobiocin	37	ug/mL	2022-03-15	B10	5142	60	FALSE	2	31500	0.438	sunrise
urea	227	mM	2022-03-15	B11	5142	500	FALSE	2	31500	0.558	sunrise
vancomycin	56	ug/mL	2022-03-15	B12	5142	100	FALSE	2	31500	0.562	sunrise
none	0		2022-03-15	C1	5147	0	FALSE	3	31500	0.55	sunrise
mecillinam	32	ng/mL	2022-03-15	C2	5147	60	FALSE	3	31500	0.541	sunrise
nickel(ii)	70	mM	2022-03-15	C3	5147	5	FALSE	3	31500	0.236	sunrise
novobiocin	37	ug/mL	2022-03-15	C4	5147	60	FALSE	3	31500	0.438	sunrise
urea	227	mM	2022-03-15	C5	5147	500	FALSE	3	31500	0.592	sunrise
vancomycin	56	ug/mL	2022-03-15	C6	5147	100	FALSE	3	31500	0.529	sunrise
none	0		2022-03-15	C7	5142	0	FALSE	3	31500	0.616	sunrise
mecillinam	32	ng/mL	2022-03-15	C8	5142	60	FALSE	3	31500	0.571	sunrise
nickel(ii)	70	mM	2022-03-15	C9	5142	5	FALSE	3	31500	0.194	sunrise
novobiocin	37	ug/mL	2022-03-15	C10	5142	60	FALSE	3	31500	0.434	sunrise
urea	227	mM	2022-03-15	C11	5142	500	FALSE	3	31500	0.579	sunrise
vancomycin	56	ug/mL	2022-03-15	C12	5142	100	FALSE	3	31500	0.604	sunrise
none	0		2022-03-15	D1	5147	0	FALSE	4	31500	0.532	sunrise
mecillinam	32	ng/mL	2022-03-15	D2	5147	60	FALSE	4	31500	0.536	sunrise
nickel(ii)	70	mM	2022-03-15	D3	5147	5	FALSE	4	31500	0.229	sunrise
novobiocin	37	ug/mL	2022-03-15	D4	5147	60	FALSE	4	31500	0.474	sunrise
urea	227	mM	2022-03-15	D5	5147	500	FALSE	4	31500	0.605	sunrise
vancomycin	56	ug/mL	2022-03-15	D6	5147	100	FALSE	4	31500	0.623	sunrise
none	0		2022-03-15	D7	5142	0	FALSE	4	31500	0.628	sunrise
mecillinam	32	ng/mL	2022-03-15	D8	5142	60	FALSE	4	31500	0.577	sunrise
nickel(ii)	70	mM	2022-03-15	D9	5142	5	FALSE	4	31500	0.197	sunrise
novobiocin	37	ug/mL	2022-03-15	D10	5142	60	FALSE	4	31500	0.446	sunrise
urea	227	mM	2022-03-15	D11	5142	500	FALSE	4	31500	0.59	sunrise
vancomycin	56	ug/mL	2022-03-15	D12	5142	100	FALSE	4	31500	0.612	sunrise
none	0		2022-03-15	E1	5147	0	TRUE	1	31500	0.569	sunrise
mecillinam	32	ng/mL	2022-03-15	E2	5147	60	TRUE	1	31500	0.555	sunrise
nickel(ii)	70	mM	2022-03-15	E3	5147	5	TRUE	1	31500	0.218	sunrise
novobiocin	37	ug/mL	2022-03-15	E4	5147	60	TRUE	1	31500	0.424	sunrise
urea	227	mM	2022-03-15	E5	5147	500	TRUE	1	31500	0.638	sunrise
vancomycin	56	ug/mL	2022-03-15	E6	5147	100	TRUE	1	31500	0.651	sunrise
none	0		2022-03-15	E7	5142	0	TRUE	1	31500	0.648	sunrise
mecillinam	32	ng/mL	2022-03-15	E8	5142	60	TRUE	1	31500	0.571	sunrise
nickel(ii)	70	mM	2022-03-15	E9	5142	5	TRUE	1	31500	0.212	sunrise
novobiocin	37	ug/mL	2022-03-15	E10	5142	60	TRUE	1	31500	0.427	sunrise
urea	227	mM	2022-03-15	E11	5142	500	TRUE	1	31500	0.601	sunrise
vancomycin	56	ug/mL	2022-03-15	E12	5142	100	TRUE	1	31500	0.593	sunrise
none	0		2022-03-15	F1	5147	0	TRUE	2	31500	0.569	sunrise
mecillinam	32	ng/mL	2022-03-15	F2	5147	60	TRUE	2	31500	0.558	sunrise
nickel(ii)	70	mM	2022-03-15	F3	5147	5	TRUE	2	31500	0.209	sunrise
novobiocin	37	ug/mL	2022-03-15	F4	5147	60	TRUE	2	31500	0.43	sunrise
urea	227	mM	2022-03-15	F5	5147	500	TRUE	2	31500	0.615	sunrise
vancomycin	56	ug/mL	2022-03-15	F6	5147	100	TRUE	2	31500	0.627	sunrise
none	0		2022-03-15	F7	5142	0	TRUE	2	31500	0.641	sunrise
mecillinam	32	ng/mL	2022-03-15	F8	5142	60	TRUE	2	31500	0.568	sunrise
nickel(ii)	70	mM	2022-03-15	F9	5142	5	TRUE	2	31500	0.21	sunrise
novobiocin	37	ug/mL	2022-03-15	F10	5142	60	TRUE	2	31500	0.428	sunrise
urea	227	mM	2022-03-15	F11	5142	500	TRUE	2	31500	0.596	sunrise
vancomycin	56	ug/mL	2022-03-15	F12	5142	100	TRUE	2	31500	0.598	sunrise
none	0		2022-03-15	G1	5147	0	TRUE	3	31500	0.556	sunrise
mecillinam	32	ng/mL	2022-03-15	G2	5147	60	TRUE	3	31500	0.547	sunrise
nickel(ii)	70	mM	2022-03-15	G3	5147	5	TRUE	3	31500	0.21	sunrise
novobiocin	37	ug/mL	2022-03-15	G4	5147	60	TRUE	3	31500	0.43	sunrise
urea	227	mM	2022-03-15	G5	5147	500	TRUE	3	31500	0.599	sunrise
vancomycin	56	ug/mL	2022-03-15	G6	5147	100	TRUE	3	31500	0.591	sunrise
none	0		2022-03-15	G7	5142	0	TRUE	3	31500	0.599	sunrise
mecillinam	32	ng/mL	2022-03-15	G8	5142	60	TRUE	3	31500	0.556	sunrise
nickel(ii)	70	mM	2022-03-15	G9	5142	5	TRUE	3	31500	0.209	sunrise
novobiocin	37	ug/mL	2022-03-15	G10	5142	60	TRUE	3	31500	0.445	sunrise
urea	227	mM	2022-03-15	G11	5142	500	TRUE	3	31500	0.59	sunrise
vancomycin	56	ug/mL	2022-03-15	G12	5142	100	TRUE	3	31500	0.581	sunrise
none	0		2022-03-15	H1	5147	0	TRUE	4	31500	0.601	sunrise
mecillinam	32	ng/mL	2022-03-15	H2	5147	60	TRUE	4	31500	0.54	sunrise
nickel(ii)	70	mM	2022-03-15	H3	5147	5	TRUE	4	31500	0.228	sunrise
novobiocin	37	ug/mL	2022-03-15	H4	5147	60	TRUE	4	31500	0.445	sunrise
urea	227	mM	2022-03-15	H5	5147	500	TRUE	4	31500	0.622	sunrise
vancomycin	56	ug/mL	2022-03-15	H6	5147	100	TRUE	4	31500	0.682	sunrise
none	0		2022-03-15	H7	5142	0	TRUE	4	31500	0.669	sunrise
mecillinam	32	ng/mL	2022-03-15	H8	5142	60	TRUE	4	31500	0.588	sunrise
nickel(ii)	70	mM	2022-03-15	H9	5142	5	TRUE	4	31500	0.254	sunrise
novobiocin	37	ug/mL	2022-03-15	H10	5142	60	TRUE	4	31500	0.462	sunrise
urea	227	mM	2022-03-15	H11	5142	500	TRUE	4	31500	0.615	sunrise
vancomycin	56	ug/mL	2022-03-15	H12	5142	100	TRUE	4	31500	0.6	sunrise
none	0		2022-03-15	A1	5147	0	FALSE	1	32400	0.616	sunrise
mecillinam	32	ng/mL	2022-03-15	A2	5147	60	FALSE	1	32400	0.589	sunrise
nickel(ii)	70	mM	2022-03-15	A3	5147	5	FALSE	1	32400	0.221	sunrise
novobiocin	37	ug/mL	2022-03-15	A4	5147	60	FALSE	1	32400	0.469	sunrise
urea	227	mM	2022-03-15	A5	5147	500	FALSE	1	32400	0.571	sunrise
vancomycin	56	ug/mL	2022-03-15	A6	5147	100	FALSE	1	32400	0.553	sunrise
none	0		2022-03-15	A7	5142	0	FALSE	1	32400	0.577	sunrise
mecillinam	32	ng/mL	2022-03-15	A8	5142	60	FALSE	1	32400	0.536	sunrise
nickel(ii)	70	mM	2022-03-15	A9	5142	5	FALSE	1	32400	0.198	sunrise
novobiocin	37	ug/mL	2022-03-15	A10	5142	60	FALSE	1	32400	0.47	sunrise
urea	227	mM	2022-03-15	A11	5142	500	FALSE	1	32400	0.544	sunrise
vancomycin	56	ug/mL	2022-03-15	A12	5142	100	FALSE	1	32400	0.531	sunrise
none	0		2022-03-15	B1	5147	0	FALSE	2	32400	0.516	sunrise
mecillinam	32	ng/mL	2022-03-15	B2	5147	60	FALSE	2	32400	0.533	sunrise
nickel(ii)	70	mM	2022-03-15	B3	5147	5	FALSE	2	32400	0.222	sunrise
novobiocin	37	ug/mL	2022-03-15	B4	5147	60	FALSE	2	32400	0.499	sunrise
urea	227	mM	2022-03-15	B5	5147	500	FALSE	2	32400	0.581	sunrise
vancomycin	56	ug/mL	2022-03-15	B6	5147	100	FALSE	2	32400	0.565	sunrise
none	0		2022-03-15	B7	5142	0	FALSE	2	32400	0.598	sunrise
mecillinam	32	ng/mL	2022-03-15	B8	5142	60	FALSE	2	32400	0.577	sunrise
nickel(ii)	70	mM	2022-03-15	B9	5142	5	FALSE	2	32400	0.201	sunrise
novobiocin	37	ug/mL	2022-03-15	B10	5142	60	FALSE	2	32400	0.441	sunrise
urea	227	mM	2022-03-15	B11	5142	500	FALSE	2	32400	0.56	sunrise
vancomycin	56	ug/mL	2022-03-15	B12	5142	100	FALSE	2	32400	0.567	sunrise
none	0		2022-03-15	C1	5147	0	FALSE	3	32400	0.552	sunrise
mecillinam	32	ng/mL	2022-03-15	C2	5147	60	FALSE	3	32400	0.542	sunrise
nickel(ii)	70	mM	2022-03-15	C3	5147	5	FALSE	3	32400	0.241	sunrise
novobiocin	37	ug/mL	2022-03-15	C4	5147	60	FALSE	3	32400	0.439	sunrise
urea	227	mM	2022-03-15	C5	5147	500	FALSE	3	32400	0.596	sunrise
vancomycin	56	ug/mL	2022-03-15	C6	5147	100	FALSE	3	32400	0.53	sunrise
none	0		2022-03-15	C7	5142	0	FALSE	3	32400	0.621	sunrise
mecillinam	32	ng/mL	2022-03-15	C8	5142	60	FALSE	3	32400	0.573	sunrise
nickel(ii)	70	mM	2022-03-15	C9	5142	5	FALSE	3	32400	0.2	sunrise
novobiocin	37	ug/mL	2022-03-15	C10	5142	60	FALSE	3	32400	0.438	sunrise
urea	227	mM	2022-03-15	C11	5142	500	FALSE	3	32400	0.582	sunrise
vancomycin	56	ug/mL	2022-03-15	C12	5142	100	FALSE	3	32400	0.606	sunrise
none	0		2022-03-15	D1	5147	0	FALSE	4	32400	0.528	sunrise
mecillinam	32	ng/mL	2022-03-15	D2	5147	60	FALSE	4	32400	0.535	sunrise
nickel(ii)	70	mM	2022-03-15	D3	5147	5	FALSE	4	32400	0.235	sunrise
novobiocin	37	ug/mL	2022-03-15	D4	5147	60	FALSE	4	32400	0.471	sunrise
urea	227	mM	2022-03-15	D5	5147	500	FALSE	4	32400	0.611	sunrise
vancomycin	56	ug/mL	2022-03-15	D6	5147	100	FALSE	4	32400	0.63	sunrise
none	0		2022-03-15	D7	5142	0	FALSE	4	32400	0.634	sunrise
mecillinam	32	ng/mL	2022-03-15	D8	5142	60	FALSE	4	32400	0.581	sunrise
nickel(ii)	70	mM	2022-03-15	D9	5142	5	FALSE	4	32400	0.204	sunrise
novobiocin	37	ug/mL	2022-03-15	D10	5142	60	FALSE	4	32400	0.45	sunrise
urea	227	mM	2022-03-15	D11	5142	500	FALSE	4	32400	0.593	sunrise
vancomycin	56	ug/mL	2022-03-15	D12	5142	100	FALSE	4	32400	0.614	sunrise
none	0		2022-03-15	E1	5147	0	TRUE	1	32400	0.562	sunrise
mecillinam	32	ng/mL	2022-03-15	E2	5147	60	TRUE	1	32400	0.553	sunrise
nickel(ii)	70	mM	2022-03-15	E3	5147	5	TRUE	1	32400	0.223	sunrise
novobiocin	37	ug/mL	2022-03-15	E4	5147	60	TRUE	1	32400	0.425	sunrise
urea	227	mM	2022-03-15	E5	5147	500	TRUE	1	32400	0.639	sunrise
vancomycin	56	ug/mL	2022-03-15	E6	5147	100	TRUE	1	32400	0.656	sunrise
none	0		2022-03-15	E7	5142	0	TRUE	1	32400	0.654	sunrise
mecillinam	32	ng/mL	2022-03-15	E8	5142	60	TRUE	1	32400	0.571	sunrise
nickel(ii)	70	mM	2022-03-15	E9	5142	5	TRUE	1	32400	0.221	sunrise
novobiocin	37	ug/mL	2022-03-15	E10	5142	60	TRUE	1	32400	0.428	sunrise
urea	227	mM	2022-03-15	E11	5142	500	TRUE	1	32400	0.601	sunrise
vancomycin	56	ug/mL	2022-03-15	E12	5142	100	TRUE	1	32400	0.593	sunrise
none	0		2022-03-15	F1	5147	0	TRUE	2	32400	0.567	sunrise
mecillinam	32	ng/mL	2022-03-15	F2	5147	60	TRUE	2	32400	0.556	sunrise
nickel(ii)	70	mM	2022-03-15	F3	5147	5	TRUE	2	32400	0.215	sunrise
novobiocin	37	ug/mL	2022-03-15	F4	5147	60	TRUE	2	32400	0.43	sunrise
urea	227	mM	2022-03-15	F5	5147	500	TRUE	2	32400	0.617	sunrise
vancomycin	56	ug/mL	2022-03-15	F6	5147	100	TRUE	2	32400	0.636	sunrise
none	0		2022-03-15	F7	5142	0	TRUE	2	32400	0.648	sunrise
mecillinam	32	ng/mL	2022-03-15	F8	5142	60	TRUE	2	32400	0.569	sunrise
nickel(ii)	70	mM	2022-03-15	F9	5142	5	TRUE	2	32400	0.216	sunrise
novobiocin	37	ug/mL	2022-03-15	F10	5142	60	TRUE	2	32400	0.429	sunrise
urea	227	mM	2022-03-15	F11	5142	500	TRUE	2	32400	0.599	sunrise
vancomycin	56	ug/mL	2022-03-15	F12	5142	100	TRUE	2	32400	0.599	sunrise
none	0		2022-03-15	G1	5147	0	TRUE	3	32400	0.552	sunrise
mecillinam	32	ng/mL	2022-03-15	G2	5147	60	TRUE	3	32400	0.544	sunrise
nickel(ii)	70	mM	2022-03-15	G3	5147	5	TRUE	3	32400	0.216	sunrise
novobiocin	37	ug/mL	2022-03-15	G4	5147	60	TRUE	3	32400	0.429	sunrise
urea	227	mM	2022-03-15	G5	5147	500	TRUE	3	32400	0.598	sunrise
vancomycin	56	ug/mL	2022-03-15	G6	5147	100	TRUE	3	32400	0.595	sunrise
none	0		2022-03-15	G7	5142	0	TRUE	3	32400	0.604	sunrise
mecillinam	32	ng/mL	2022-03-15	G8	5142	60	TRUE	3	32400	0.556	sunrise
nickel(ii)	70	mM	2022-03-15	G9	5142	5	TRUE	3	32400	0.217	sunrise
novobiocin	37	ug/mL	2022-03-15	G10	5142	60	TRUE	3	32400	0.446	sunrise
urea	227	mM	2022-03-15	G11	5142	500	TRUE	3	32400	0.586	sunrise
vancomycin	56	ug/mL	2022-03-15	G12	5142	100	TRUE	3	32400	0.58	sunrise
none	0		2022-03-15	H1	5147	0	TRUE	4	32400	0.587	sunrise
mecillinam	32	ng/mL	2022-03-15	H2	5147	60	TRUE	4	32400	0.53	sunrise
nickel(ii)	70	mM	2022-03-15	H3	5147	5	TRUE	4	32400	0.231	sunrise
novobiocin	37	ug/mL	2022-03-15	H4	5147	60	TRUE	4	32400	0.443	sunrise
urea	227	mM	2022-03-15	H5	5147	500	TRUE	4	32400	0.617	sunrise
vancomycin	56	ug/mL	2022-03-15	H6	5147	100	TRUE	4	32400	0.672	sunrise
none	0		2022-03-15	H7	5142	0	TRUE	4	32400	0.658	sunrise
mecillinam	32	ng/mL	2022-03-15	H8	5142	60	TRUE	4	32400	0.58	sunrise
nickel(ii)	70	mM	2022-03-15	H9	5142	5	TRUE	4	32400	0.263	sunrise
novobiocin	37	ug/mL	2022-03-15	H10	5142	60	TRUE	4	32400	0.458	sunrise
urea	227	mM	2022-03-15	H11	5142	500	TRUE	4	32400	0.61	sunrise
vancomycin	56	ug/mL	2022-03-15	H12	5142	100	TRUE	4	32400	0.594	sunrise
none	0		2022-03-15	A1	5147	0	FALSE	1	33300	0.612	sunrise
mecillinam	32	ng/mL	2022-03-15	A2	5147	60	FALSE	1	33300	0.586	sunrise
nickel(ii)	70	mM	2022-03-15	A3	5147	5	FALSE	1	33300	0.225	sunrise
novobiocin	37	ug/mL	2022-03-15	A4	5147	60	FALSE	1	33300	0.469	sunrise
urea	227	mM	2022-03-15	A5	5147	500	FALSE	1	33300	0.565	sunrise
vancomycin	56	ug/mL	2022-03-15	A6	5147	100	FALSE	1	33300	0.542	sunrise
none	0		2022-03-15	A7	5142	0	FALSE	1	33300	0.569	sunrise
mecillinam	32	ng/mL	2022-03-15	A8	5142	60	FALSE	1	33300	0.53	sunrise
nickel(ii)	70	mM	2022-03-15	A9	5142	5	FALSE	1	33300	0.201	sunrise
novobiocin	37	ug/mL	2022-03-15	A10	5142	60	FALSE	1	33300	0.465	sunrise
urea	227	mM	2022-03-15	A11	5142	500	FALSE	1	33300	0.538	sunrise
vancomycin	56	ug/mL	2022-03-15	A12	5142	100	FALSE	1	33300	0.51	sunrise
none	0		2022-03-15	B1	5147	0	FALSE	2	33300	0.505	sunrise
mecillinam	32	ng/mL	2022-03-15	B2	5147	60	FALSE	2	33300	0.524	sunrise
nickel(ii)	70	mM	2022-03-15	B3	5147	5	FALSE	2	33300	0.223	sunrise
novobiocin	37	ug/mL	2022-03-15	B4	5147	60	FALSE	2	33300	0.502	sunrise
urea	227	mM	2022-03-15	B5	5147	500	FALSE	2	33300	0.574	sunrise
vancomycin	56	ug/mL	2022-03-15	B6	5147	100	FALSE	2	33300	0.55	sunrise
none	0		2022-03-15	B7	5142	0	FALSE	2	33300	0.589	sunrise
mecillinam	32	ng/mL	2022-03-15	B8	5142	60	FALSE	2	33300	0.571	sunrise
nickel(ii)	70	mM	2022-03-15	B9	5142	5	FALSE	2	33300	0.204	sunrise
novobiocin	37	ug/mL	2022-03-15	B10	5142	60	FALSE	2	33300	0.438	sunrise
urea	227	mM	2022-03-15	B11	5142	500	FALSE	2	33300	0.554	sunrise
vancomycin	56	ug/mL	2022-03-15	B12	5142	100	FALSE	2	33300	0.554	sunrise
none	0		2022-03-15	C1	5147	0	FALSE	3	33300	0.546	sunrise
mecillinam	32	ng/mL	2022-03-15	C2	5147	60	FALSE	3	33300	0.537	sunrise
nickel(ii)	70	mM	2022-03-15	C3	5147	5	FALSE	3	33300	0.247	sunrise
novobiocin	37	ug/mL	2022-03-15	C4	5147	60	FALSE	3	33300	0.437	sunrise
urea	227	mM	2022-03-15	C5	5147	500	FALSE	3	33300	0.592	sunrise
vancomycin	56	ug/mL	2022-03-15	C6	5147	100	FALSE	3	33300	0.518	sunrise
none	0		2022-03-15	C7	5142	0	FALSE	3	33300	0.614	sunrise
mecillinam	32	ng/mL	2022-03-15	C8	5142	60	FALSE	3	33300	0.568	sunrise
nickel(ii)	70	mM	2022-03-15	C9	5142	5	FALSE	3	33300	0.204	sunrise
novobiocin	37	ug/mL	2022-03-15	C10	5142	60	FALSE	3	33300	0.435	sunrise
urea	227	mM	2022-03-15	C11	5142	500	FALSE	3	33300	0.577	sunrise
vancomycin	56	ug/mL	2022-03-15	C12	5142	100	FALSE	3	33300	0.599	sunrise
none	0		2022-03-15	D1	5147	0	FALSE	4	33300	0.525	sunrise
mecillinam	32	ng/mL	2022-03-15	D2	5147	60	FALSE	4	33300	0.529	sunrise
nickel(ii)	70	mM	2022-03-15	D3	5147	5	FALSE	4	33300	0.237	sunrise
novobiocin	37	ug/mL	2022-03-15	D4	5147	60	FALSE	4	33300	0.475	sunrise
urea	227	mM	2022-03-15	D5	5147	500	FALSE	4	33300	0.606	sunrise
vancomycin	56	ug/mL	2022-03-15	D6	5147	100	FALSE	4	33300	0.619	sunrise
none	0		2022-03-15	D7	5142	0	FALSE	4	33300	0.627	sunrise
mecillinam	32	ng/mL	2022-03-15	D8	5142	60	FALSE	4	33300	0.574	sunrise
nickel(ii)	70	mM	2022-03-15	D9	5142	5	FALSE	4	33300	0.207	sunrise
novobiocin	37	ug/mL	2022-03-15	D10	5142	60	FALSE	4	33300	0.446	sunrise
urea	227	mM	2022-03-15	D11	5142	500	FALSE	4	33300	0.586	sunrise
vancomycin	56	ug/mL	2022-03-15	D12	5142	100	FALSE	4	33300	0.606	sunrise
none	0		2022-03-15	E1	5147	0	TRUE	1	33300	0.564	sunrise
mecillinam	32	ng/mL	2022-03-15	E2	5147	60	TRUE	1	33300	0.55	sunrise
nickel(ii)	70	mM	2022-03-15	E3	5147	5	TRUE	1	33300	0.223	sunrise
novobiocin	37	ug/mL	2022-03-15	E4	5147	60	TRUE	1	33300	0.424	sunrise
urea	227	mM	2022-03-15	E5	5147	500	TRUE	1	33300	0.632	sunrise
vancomycin	56	ug/mL	2022-03-15	E6	5147	100	TRUE	1	33300	0.648	sunrise
none	0		2022-03-15	E7	5142	0	TRUE	1	33300	0.648	sunrise
mecillinam	32	ng/mL	2022-03-15	E8	5142	60	TRUE	1	33300	0.566	sunrise
nickel(ii)	70	mM	2022-03-15	E9	5142	5	TRUE	1	33300	0.22	sunrise
novobiocin	37	ug/mL	2022-03-15	E10	5142	60	TRUE	1	33300	0.425	sunrise
urea	227	mM	2022-03-15	E11	5142	500	TRUE	1	33300	0.593	sunrise
vancomycin	56	ug/mL	2022-03-15	E12	5142	100	TRUE	1	33300	0.584	sunrise
none	0		2022-03-15	F1	5147	0	TRUE	2	33300	0.567	sunrise
mecillinam	32	ng/mL	2022-03-15	F2	5147	60	TRUE	2	33300	0.553	sunrise
nickel(ii)	70	mM	2022-03-15	F3	5147	5	TRUE	2	33300	0.217	sunrise
novobiocin	37	ug/mL	2022-03-15	F4	5147	60	TRUE	2	33300	0.431	sunrise
urea	227	mM	2022-03-15	F5	5147	500	TRUE	2	33300	0.612	sunrise
vancomycin	56	ug/mL	2022-03-15	F6	5147	100	TRUE	2	33300	0.627	sunrise
none	0		2022-03-15	F7	5142	0	TRUE	2	33300	0.643	sunrise
mecillinam	32	ng/mL	2022-03-15	F8	5142	60	TRUE	2	33300	0.564	sunrise
nickel(ii)	70	mM	2022-03-15	F9	5142	5	TRUE	2	33300	0.221	sunrise
novobiocin	37	ug/mL	2022-03-15	F10	5142	60	TRUE	2	33300	0.429	sunrise
urea	227	mM	2022-03-15	F11	5142	500	TRUE	2	33300	0.594	sunrise
vancomycin	56	ug/mL	2022-03-15	F12	5142	100	TRUE	2	33300	0.59	sunrise
none	0		2022-03-15	G1	5147	0	TRUE	3	33300	0.553	sunrise
mecillinam	32	ng/mL	2022-03-15	G2	5147	60	TRUE	3	33300	0.542	sunrise
nickel(ii)	70	mM	2022-03-15	G3	5147	5	TRUE	3	33300	0.219	sunrise
novobiocin	37	ug/mL	2022-03-15	G4	5147	60	TRUE	3	33300	0.43	sunrise
urea	227	mM	2022-03-15	G5	5147	500	TRUE	3	33300	0.594	sunrise
vancomycin	56	ug/mL	2022-03-15	G6	5147	100	TRUE	3	33300	0.583	sunrise
none	0		2022-03-15	G7	5142	0	TRUE	3	33300	0.595	sunrise
mecillinam	32	ng/mL	2022-03-15	G8	5142	60	TRUE	3	33300	0.55	sunrise
nickel(ii)	70	mM	2022-03-15	G9	5142	5	TRUE	3	33300	0.22	sunrise
novobiocin	37	ug/mL	2022-03-15	G10	5142	60	TRUE	3	33300	0.443	sunrise
urea	227	mM	2022-03-15	G11	5142	500	TRUE	3	33300	0.583	sunrise
vancomycin	56	ug/mL	2022-03-15	G12	5142	100	TRUE	3	33300	0.572	sunrise
none	0		2022-03-15	H1	5147	0	TRUE	4	33300	0.6	sunrise
mecillinam	32	ng/mL	2022-03-15	H2	5147	60	TRUE	4	33300	0.533	sunrise
nickel(ii)	70	mM	2022-03-15	H3	5147	5	TRUE	4	33300	0.239	sunrise
novobiocin	37	ug/mL	2022-03-15	H4	5147	60	TRUE	4	33300	0.444	sunrise
urea	227	mM	2022-03-15	H5	5147	500	TRUE	4	33300	0.619	sunrise
vancomycin	56	ug/mL	2022-03-15	H6	5147	100	TRUE	4	33300	0.681	sunrise
none	0		2022-03-15	H7	5142	0	TRUE	4	33300	0.669	sunrise
mecillinam	32	ng/mL	2022-03-15	H8	5142	60	TRUE	4	33300	0.583	sunrise
nickel(ii)	70	mM	2022-03-15	H9	5142	5	TRUE	4	33300	0.274	sunrise
novobiocin	37	ug/mL	2022-03-15	H10	5142	60	TRUE	4	33300	0.46	sunrise
urea	227	mM	2022-03-15	H11	5142	500	TRUE	4	33300	0.61	sunrise
vancomycin	56	ug/mL	2022-03-15	H12	5142	100	TRUE	4	33300	0.59	sunrise
none	0		2022-03-15	A1	5147	0	FALSE	1	34200	0.615	sunrise
mecillinam	32	ng/mL	2022-03-15	A2	5147	60	FALSE	1	34200	0.584	sunrise
