name	annotation	FDR	Direction	type
Cell wall GOCC:0005618	GOCC:0005618	8.76291250625938	Down	term
Ribosomal subunit GOCC:0044391	GOCC:0044391	8.75727821231002	Up	term
Ribosomal subunit GOCC:0044391	GOCC:0044391	8.75727821231002	Up	term
Ribosomal subunit GOCC:0044391	GOCC:0044391	8.75727821231002	Up	term
Ribosomal subunit GOCC:0044391	GOCC:0044391	8.75727821231002	Up	term
Ribosomal subunit GOCC:0044391	GOCC:0044391	8.75727821231002	Up	term
Ribosomal subunit GOCC:0044391	GOCC:0044391	8.75727821231002	Up	term
Ribosomal subunit GOCC:0044391	GOCC:0044391	8.75727821231002	Up	term
Ribosomal subunit GOCC:0044391	GOCC:0044391	8.75727821231002	Up	term
Ribosomal subunit GOCC:0044391	GOCC:0044391	8.75727821231002	Up	term
Ribosomal subunit GOCC:0044391	GOCC:0044391	8.75727821231002	Up	term
Ribosomal subunit GOCC:0044391	GOCC:0044391	8.75727821231002	Up	term
Ribosomal subunit GOCC:0044391	GOCC:0044391	8.75727821231002	Up	term
Ribosomal subunit GOCC:0044391	GOCC:0044391	8.75727821231002	Up	term
Ribosomal subunit GOCC:0044391	GOCC:0044391	8.75727821231002	Up	term
Ribosomal subunit GOCC:0044391	GOCC:0044391	8.75727821231002	Up	term
Ribosomal subunit GOCC:0044391	GOCC:0044391	8.75727821231002	Up	term
Ribosomal subunit GOCC:0044391	GOCC:0044391	8.75727821231002	Up	term
Ribosomal subunit GOCC:0044391	GOCC:0044391	8.75727821231002	Up	term
Ribosome GOCC:0005840	GOCC:0005840	8.74644681001405	Up	term
Ribosome GOCC:0005840	GOCC:0005840	8.74644681001405	Up	term
Ribosome GOCC:0005840	GOCC:0005840	8.74644681001405	Up	term
Ribosome GOCC:0005840	GOCC:0005840	8.74644681001405	Up	term
Ribosome GOCC:0005840	GOCC:0005840	8.74644681001405	Up	term
Ribosome GOCC:0005840	GOCC:0005840	8.74644681001405	Up	term
Ribosome GOCC:0005840	GOCC:0005840	8.74644681001405	Up	term
Ribosome GOCC:0005840	GOCC:0005840	8.74644681001405	Up	term
Ribosome GOCC:0005840	GOCC:0005840	8.74644681001405	Up	term
Ribosome GOCC:0005840	GOCC:0005840	8.74644681001405	Up	term
Ribosome GOCC:0005840	GOCC:0005840	8.74644681001405	Up	term
Ribosome GOCC:0005840	GOCC:0005840	8.74644681001405	Up	term
Ribosome GOCC:0005840	GOCC:0005840	8.74644681001405	Up	term
Ribosome GOCC:0005840	GOCC:0005840	8.74644681001405	Up	term
Ribosome GOCC:0005840	GOCC:0005840	8.74644681001405	Up	term
Ribosome GOCC:0005840	GOCC:0005840	8.74644681001405	Up	term
Ribosome GOCC:0005840	GOCC:0005840	8.74644681001405	Up	term
Ribosome GOCC:0005840	GOCC:0005840	8.74644681001405	Up	term
Translation GO:0006412	GO:0006412	8.73487118914677	Up	term
Translation GO:0006412	GO:0006412	8.73487118914677	Up	term
Translation GO:0006412	GO:0006412	8.73487118914677	Up	term
Translation GO:0006412	GO:0006412	8.73487118914677	Up	term
Translation GO:0006412	GO:0006412	8.73487118914677	Up	term
Translation GO:0006412	GO:0006412	8.73487118914677	Up	term
Translation GO:0006412	GO:0006412	8.73487118914677	Up	term
Translation GO:0006412	GO:0006412	8.73487118914677	Up	term
Translation GO:0006412	GO:0006412	8.73487118914677	Up	term
Translation GO:0006412	GO:0006412	8.73487118914677	Up	term
Translation GO:0006412	GO:0006412	8.73487118914677	Up	term
Translation GO:0006412	GO:0006412	8.73487118914677	Up	term
Translation GO:0006412	GO:0006412	8.73487118914677	Up	term
Translation GO:0006412	GO:0006412	8.73487118914677	Up	term
Translation GO:0006412	GO:0006412	8.73487118914677	Up	term
Translation GO:0006412	GO:0006412	8.73487118914677	Up	term
Translation GO:0006412	GO:0006412	8.73487118914677	Up	term
Translation GO:0006412	GO:0006412	8.73487118914677	Up	term
Translation GO:0006412	GO:0006412	8.73487118914677	Up	term
Translation GO:0006412	GO:0006412	8.73487118914677	Up	term
Translation GO:0006412	GO:0006412	8.73487118914677	Up	term
Translation GO:0006412	GO:0006412	8.73487118914677	Up	term
Translation GO:0006412	GO:0006412	8.73487118914677	Up	term
Translation GO:0006412	GO:0006412	8.73487118914677	Up	term
Translation GO:0006412	GO:0006412	8.73487118914677	Up	term
Translation GO:0006412	GO:0006412	8.73487118914677	Up	term
Translation GO:0006412	GO:0006412	8.73487118914677	Up	term
Translation GO:0006412	GO:0006412	8.73487118914677	Up	term
Translation GO:0006412	GO:0006412	8.73487118914677	Up	term
Translation GO:0006412	GO:0006412	8.73487118914677	Up	term
Translation GO:0006412	GO:0006412	8.73487118914677	Up	term
Translation GO:0006412	GO:0006412	8.73487118914677	Up	term
Translation GO:0006412	GO:0006412	8.73487118914677	Up	term
Translation GO:0006412	GO:0006412	8.73487118914677	Up	term
Translation GO:0006412	GO:0006412	8.73487118914677	Up	term
Cytosolic ribosome GOCC:0022626	GOCC:0022626	8.66956829098847	Up	term
Cytosolic ribosome GOCC:0022626	GOCC:0022626	8.66956829098847	Up	term
Cytosolic ribosome GOCC:0022626	GOCC:0022626	8.66956829098847	Up	term
Cytosolic ribosome GOCC:0022626	GOCC:0022626	8.66956829098847	Up	term
Cytosolic ribosome GOCC:0022626	GOCC:0022626	8.66956829098847	Up	term
Cytosolic ribosome GOCC:0022626	GOCC:0022626	8.66956829098847	Up	term
Cytosolic ribosome GOCC:0022626	GOCC:0022626	8.66956829098847	Up	term
Cytosolic ribosome GOCC:0022626	GOCC:0022626	8.66956829098847	Up	term
Cytosolic ribosome GOCC:0022626	GOCC:0022626	8.66956829098847	Up	term
Cytosolic ribosome GOCC:0022626	GOCC:0022626	8.66956829098847	Up	term
Cytosolic ribosome GOCC:0022626	GOCC:0022626	8.66956829098847	Up	term
Cytosolic ribosome GOCC:0022626	GOCC:0022626	8.66956829098847	Up	term
Cytosolic ribosome GOCC:0022626	GOCC:0022626	8.66956829098847	Up	term
Cytosolic ribosome GOCC:0022626	GOCC:0022626	8.66956829098847	Up	term
Cytosolic ribosome GOCC:0022626	GOCC:0022626	8.66956829098847	Up	term
Cytosolic ribosome GOCC:0022626	GOCC:0022626	8.66956829098847	Up	term
Cytosolic ribosome GOCC:0022626	GOCC:0022626	8.66956829098847	Up	term
Cytosolic ribosome GOCC:0022626	GOCC:0022626	8.66956829098847	Up	term
FtsX, extracellular domain IPR040690	IPR040690	8.61840530005562	Down	term
Mixed, incl. 5S rRNA binding, and RNA splicing CL:88	CL:88	8.58351529146772	Up	term
Mixed, incl. 5S rRNA binding, and RNA splicing CL:88	CL:88	8.58351529146772	Up	term
Mixed, incl. 5S rRNA binding, and RNA splicing CL:88	CL:88	8.58351529146772	Up	term
Mixed, incl. 5S rRNA binding, and RNA splicing CL:88	CL:88	8.58351529146772	Up	term
Mixed, incl. 5S rRNA binding, and RNA splicing CL:88	CL:88	8.58351529146772	Up	term
Structural constituent of ribosome GO:0003735	GO:0003735	8.58301008048938	Up	term
Structural constituent of ribosome GO:0003735	GO:0003735	8.58301008048938	Up	term
Structural constituent of ribosome GO:0003735	GO:0003735	8.58301008048938	Up	term
Structural constituent of ribosome GO:0003735	GO:0003735	8.58301008048938	Up	term
Structural constituent of ribosome GO:0003735	GO:0003735	8.58301008048938	Up	term
Structural constituent of ribosome GO:0003735	GO:0003735	8.58301008048938	Up	term
Structural constituent of ribosome GO:0003735	GO:0003735	8.58301008048938	Up	term
Structural constituent of ribosome GO:0003735	GO:0003735	8.58301008048938	Up	term
Structural constituent of ribosome GO:0003735	GO:0003735	8.58301008048938	Up	term
Structural constituent of ribosome GO:0003735	GO:0003735	8.58301008048938	Up	term
Structural constituent of ribosome GO:0003735	GO:0003735	8.58301008048938	Up	term
Structural constituent of ribosome GO:0003735	GO:0003735	8.58301008048938	Up	term
Structural constituent of ribosome GO:0003735	GO:0003735	8.58301008048938	Up	term
Structural constituent of ribosome GO:0003735	GO:0003735	8.58301008048938	Up	term
Structural constituent of ribosome GO:0003735	GO:0003735	8.58301008048938	Up	term
Structural constituent of ribosome GO:0003735	GO:0003735	8.58301008048938	Up	term
Structural constituent of ribosome GO:0003735	GO:0003735	8.58301008048938	Up	term
Structural constituent of ribosome GO:0003735	GO:0003735	8.58301008048938	Up	term
Ribosomal subunit GO:0044391	GO:0044391	8.58301008048938	Up	term
Ribosomal subunit GO:0044391	GO:0044391	8.58301008048938	Up	term
Ribosomal subunit GO:0044391	GO:0044391	8.58301008048938	Up	term
Ribosomal subunit GO:0044391	GO:0044391	8.58301008048938	Up	term
Ribosomal subunit GO:0044391	GO:0044391	8.58301008048938	Up	term
Ribosomal subunit GO:0044391	GO:0044391	8.58301008048938	Up	term
Ribosomal subunit GO:0044391	GO:0044391	8.58301008048938	Up	term
Ribosomal subunit GO:0044391	GO:0044391	8.58301008048938	Up	term
Ribosomal subunit GO:0044391	GO:0044391	8.58301008048938	Up	term
Ribosomal subunit GO:0044391	GO:0044391	8.58301008048938	Up	term
Ribosomal subunit GO:0044391	GO:0044391	8.58301008048938	Up	term
Ribosomal subunit GO:0044391	GO:0044391	8.58301008048938	Up	term
Ribosomal subunit GO:0044391	GO:0044391	8.58301008048938	Up	term
Ribosomal subunit GO:0044391	GO:0044391	8.58301008048938	Up	term
Ribosomal subunit GO:0044391	GO:0044391	8.58301008048938	Up	term
Ribosomal subunit GO:0044391	GO:0044391	8.58301008048938	Up	term
Ribosomal subunit GO:0044391	GO:0044391	8.58301008048938	Up	term
Ribosomal subunit GO:0044391	GO:0044391	8.58301008048938	Up	term
Cytosolic ribosome GO:0022626	GO:0022626	8.48909739856789	Up	term
Cytosolic ribosome GO:0022626	GO:0022626	8.48909739856789	Up	term
Cytosolic ribosome GO:0022626	GO:0022626	8.48909739856789	Up	term
Cytosolic ribosome GO:0022626	GO:0022626	8.48909739856789	Up	term
Cytosolic ribosome GO:0022626	GO:0022626	8.48909739856789	Up	term
Cytosolic ribosome GO:0022626	GO:0022626	8.48909739856789	Up	term
Cytosolic ribosome GO:0022626	GO:0022626	8.48909739856789	Up	term
Cytosolic ribosome GO:0022626	GO:0022626	8.48909739856789	Up	term
Cytosolic ribosome GO:0022626	GO:0022626	8.48909739856789	Up	term
Cytosolic ribosome GO:0022626	GO:0022626	8.48909739856789	Up	term
Cytosolic ribosome GO:0022626	GO:0022626	8.48909739856789	Up	term
Cytosolic ribosome GO:0022626	GO:0022626	8.48909739856789	Up	term
Cytosolic ribosome GO:0022626	GO:0022626	8.48909739856789	Up	term
Cytosolic ribosome GO:0022626	GO:0022626	8.48909739856789	Up	term
Cytosolic ribosome GO:0022626	GO:0022626	8.48909739856789	Up	term
Cytosolic ribosome GO:0022626	GO:0022626	8.48909739856789	Up	term
Cytosolic ribosome GO:0022626	GO:0022626	8.48909739856789	Up	term
Cytosolic ribosome GO:0022626	GO:0022626	8.48909739856789	Up	term
Cytosolic small ribosomal subunit GOCC:0022627	GOCC:0022627	8.46160052523184	Up	term
Cytosolic small ribosomal subunit GOCC:0022627	GOCC:0022627	8.46160052523184	Up	term
Cytosolic small ribosomal subunit GOCC:0022627	GOCC:0022627	8.46160052523184	Up	term
Cytosolic small ribosomal subunit GOCC:0022627	GOCC:0022627	8.46160052523184	Up	term
Cytosolic small ribosomal subunit GOCC:0022627	GOCC:0022627	8.46160052523184	Up	term
Cytosolic small ribosomal subunit GOCC:0022627	GOCC:0022627	8.46160052523184	Up	term
Cytosolic small ribosomal subunit GOCC:0022627	GOCC:0022627	8.46160052523184	Up	term
Cytosolic small ribosomal subunit GOCC:0022627	GOCC:0022627	8.46160052523184	Up	term
Nucleotide biosynthesis KW-0545	KW-0545	8.46048590669226	Down	term
Nucleotide biosynthesis KW-0545	KW-0545	8.46048590669226	Down	term
Translation regulator activity, nucleic acid binding GO:0090079	GO:0090079	8.40353024230785	Up	term
Translation regulator activity, nucleic acid binding GO:0090079	GO:0090079	8.40353024230785	Up	term
Translation regulator activity, nucleic acid binding GO:0090079	GO:0090079	8.40353024230785	Up	term
Translation regulator activity, nucleic acid binding GO:0090079	GO:0090079	8.40353024230785	Up	term
Translation regulator activity, nucleic acid binding GO:0090079	GO:0090079	8.40353024230785	Up	term
Translation regulator activity, nucleic acid binding GO:0090079	GO:0090079	8.40353024230785	Up	term
Translation regulator activity, nucleic acid binding GO:0090079	GO:0090079	8.40353024230785	Up	term
Cell division KW-0132	KW-0132	8.40353024230785	Down	term
Cell division KW-0132	KW-0132	8.40353024230785	Down	term
Cell division KW-0132	KW-0132	8.40353024230785	Down	term
Cell division KW-0132	KW-0132	8.40353024230785	Down	term
Cell division KW-0132	KW-0132	8.40353024230785	Down	term
Cell division KW-0132	KW-0132	8.40353024230785	Down	term
Cell division KW-0132	KW-0132	8.40353024230785	Down	term
Cell division KW-0132	KW-0132	8.40353024230785	Down	term
Cell division KW-0132	KW-0132	8.40353024230785	Down	term
Cell division KW-0132	KW-0132	8.40353024230785	Down	term
Cell division KW-0132	KW-0132	8.40353024230785	Down	term
Cell division KW-0132	KW-0132	8.40353024230785	Down	term
Cell division KW-0132	KW-0132	8.40353024230785	Down	term
Cell division KW-0132	KW-0132	8.40353024230785	Down	term
Cell division KW-0132	KW-0132	8.40353024230785	Down	term
Cell division KW-0132	KW-0132	8.40353024230785	Down	term
Cell division KW-0132	KW-0132	8.40353024230785	Down	term
Cell division KW-0132	KW-0132	8.40353024230785	Down	term
Cell division KW-0132	KW-0132	8.40353024230785	Down	term
Cell division KW-0132	KW-0132	8.40353024230785	Down	term
Cell division KW-0132	KW-0132	8.40353024230785	Down	term
Cell division KW-0132	KW-0132	8.40353024230785	Down	term
Cell division KW-0132	KW-0132	8.40353024230785	Down	term
Cell division KW-0132	KW-0132	8.40353024230785	Down	term
Cell division KW-0132	KW-0132	8.40353024230785	Down	term
Ami_3, and Peptidase M23 CL:972	CL:972	8.39463507251354	Down	term
Ami_3, and Peptidase M23 CL:972	CL:972	8.39463507251354	Down	term
tRNA synthetases class II (D, K and N) PF00152	PF00152	8.38528130192397	Up	term
tRNA synthetases class II (D, K and N) PF00152	PF00152	8.38528130192397	Up	term
Aminoacyl-tRNA synthetase KW-0030	KW-0030	8.3773665709632	Up	term
Aminoacyl-tRNA synthetase KW-0030	KW-0030	8.3773665709632	Up	term
Aminoacyl-tRNA synthetase KW-0030	KW-0030	8.3773665709632	Up	term
Aminoacyl-tRNA synthetase KW-0030	KW-0030	8.3773665709632	Up	term
Aminoacyl-tRNA synthetase KW-0030	KW-0030	8.3773665709632	Up	term
Aminoacyl-tRNA synthetase KW-0030	KW-0030	8.3773665709632	Up	term
Aminoacyl-tRNA synthetase KW-0030	KW-0030	8.3773665709632	Up	term
Aminoacyl-tRNA synthetase KW-0030	KW-0030	8.3773665709632	Up	term
DNA gyrase subunit B insert domain IPR041423	IPR041423	8.35968594195353	Down	term
Replisome CL:795	CL:795	8.35968594195353	Down	term
Replisome CL:795	CL:795	8.35968594195353	Down	term
Replisome CL:795	CL:795	8.35968594195353	Down	term
Replisome CL:795	CL:795	8.35968594195353	Down	term
Replisome CL:795	CL:795	8.35968594195353	Down	term
Replisome CL:795	CL:795	8.35968594195353	Down	term
Replisome CL:795	CL:795	8.35968594195353	Down	term
Replisome CL:795	CL:795	8.35968594195353	Down	term
rRNA-binding KW-0699	KW-0699	8.30243428850035	Up	term
rRNA-binding KW-0699	KW-0699	8.30243428850035	Up	term
rRNA-binding KW-0699	KW-0699	8.30243428850035	Up	term
rRNA-binding KW-0699	KW-0699	8.30243428850035	Up	term
rRNA-binding KW-0699	KW-0699	8.30243428850035	Up	term
rRNA-binding KW-0699	KW-0699	8.30243428850035	Up	term
rRNA-binding KW-0699	KW-0699	8.30243428850035	Up	term
rRNA-binding KW-0699	KW-0699	8.30243428850035	Up	term
rRNA-binding KW-0699	KW-0699	8.30243428850035	Up	term
rRNA-binding KW-0699	KW-0699	8.30243428850035	Up	term
rRNA-binding KW-0699	KW-0699	8.30243428850035	Up	term
rRNA-binding KW-0699	KW-0699	8.30243428850035	Up	term
rRNA-binding KW-0699	KW-0699	8.30243428850035	Up	term
rRNA-binding KW-0699	KW-0699	8.30243428850035	Up	term
dTMP metabolic process GO:0046073	GO:0046073	8.25139573990849	Down	term
Cell division topological specificity factor MinE superfamily IPR036707	IPR036707	8.25139573990849	Down	term
Cell wall biogenesis/degradation KW-0961	KW-0961	8.25139573990849	Down	term
Cell wall biogenesis/degradation KW-0961	KW-0961	8.25139573990849	Down	term
Cell wall biogenesis/degradation KW-0961	KW-0961	8.25139573990849	Down	term
Cell wall biogenesis/degradation KW-0961	KW-0961	8.25139573990849	Down	term
Cell wall biogenesis/degradation KW-0961	KW-0961	8.25139573990849	Down	term
Cell wall biogenesis/degradation KW-0961	KW-0961	8.25139573990849	Down	term
Cell wall biogenesis/degradation KW-0961	KW-0961	8.25139573990849	Down	term
Cell wall biogenesis/degradation KW-0961	KW-0961	8.25139573990849	Down	term
Cell wall biogenesis/degradation KW-0961	KW-0961	8.25139573990849	Down	term
Cell wall biogenesis/degradation KW-0961	KW-0961	8.25139573990849	Down	term
Cell wall biogenesis/degradation KW-0961	KW-0961	8.25139573990849	Down	term
Cell wall biogenesis/degradation KW-0961	KW-0961	8.25139573990849	Down	term
Cell wall macromolecule metabolic process GO:0044036	GO:0044036	8.23191014197006	Down	term
Cell wall macromolecule metabolic process GO:0044036	GO:0044036	8.23191014197006	Down	term
Cell wall macromolecule metabolic process GO:0044036	GO:0044036	8.23191014197006	Down	term
Cell wall macromolecule metabolic process GO:0044036	GO:0044036	8.23191014197006	Down	term
Cell wall macromolecule metabolic process GO:0044036	GO:0044036	8.23191014197006	Down	term
Cell wall macromolecule metabolic process GO:0044036	GO:0044036	8.23191014197006	Down	term
Cell wall macromolecule metabolic process GO:0044036	GO:0044036	8.23191014197006	Down	term
Cell wall macromolecule metabolic process GO:0044036	GO:0044036	8.23191014197006	Down	term
Cell wall macromolecule metabolic process GO:0044036	GO:0044036	8.23191014197006	Down	term
Cell wall macromolecule metabolic process GO:0044036	GO:0044036	8.23191014197006	Down	term
Cell wall macromolecule metabolic process GO:0044036	GO:0044036	8.23191014197006	Down	term
Translation regulator activity GO:0045182	GO:0045182	8.19431231086647	Up	term
Translation regulator activity GO:0045182	GO:0045182	8.19431231086647	Up	term
Translation regulator activity GO:0045182	GO:0045182	8.19431231086647	Up	term
Translation regulator activity GO:0045182	GO:0045182	8.19431231086647	Up	term
Translation regulator activity GO:0045182	GO:0045182	8.19431231086647	Up	term
Translation regulator activity GO:0045182	GO:0045182	8.19431231086647	Up	term
Translation regulator activity GO:0045182	GO:0045182	8.19431231086647	Up	term
Translation regulator activity GO:0045182	GO:0045182	8.19431231086647	Up	term
Ribosomal protein S9, bacterial/plastid IPR023035	IPR023035	8.16616015206489	Up	term
Ribonucleoprotein complex GOCC:1990904	GOCC:1990904	8.16616015206489	Up	term
Ribonucleoprotein complex GOCC:1990904	GOCC:1990904	8.16616015206489	Up	term
Ribonucleoprotein complex GOCC:1990904	GOCC:1990904	8.16616015206489	Up	term
Ribonucleoprotein complex GOCC:1990904	GOCC:1990904	8.16616015206489	Up	term
Ribonucleoprotein complex GOCC:1990904	GOCC:1990904	8.16616015206489	Up	term
Ribonucleoprotein complex GOCC:1990904	GOCC:1990904	8.16616015206489	Up	term
Ribonucleoprotein complex GOCC:1990904	GOCC:1990904	8.16616015206489	Up	term
Ribonucleoprotein complex GOCC:1990904	GOCC:1990904	8.16616015206489	Up	term
Ribonucleoprotein complex GOCC:1990904	GOCC:1990904	8.16616015206489	Up	term
Ribonucleoprotein complex GOCC:1990904	GOCC:1990904	8.16616015206489	Up	term
Ribonucleoprotein complex GOCC:1990904	GOCC:1990904	8.16616015206489	Up	term
Ribonucleoprotein complex GOCC:1990904	GOCC:1990904	8.16616015206489	Up	term
Ribonucleoprotein complex GOCC:1990904	GOCC:1990904	8.16616015206489	Up	term
Ribonucleoprotein complex GOCC:1990904	GOCC:1990904	8.16616015206489	Up	term
Ribonucleoprotein complex GOCC:1990904	GOCC:1990904	8.16616015206489	Up	term
Ribonucleoprotein complex GOCC:1990904	GOCC:1990904	8.16616015206489	Up	term
Ribonucleoprotein complex GOCC:1990904	GOCC:1990904	8.16616015206489	Up	term
Ribonucleoprotein complex GOCC:1990904	GOCC:1990904	8.16616015206489	Up	term
Ribonucleoprotein complex GOCC:1990904	GOCC:1990904	8.16616015206489	Up	term
Ribonucleoprotein KW-0687	KW-0687	8.14383738040496	Up	term
Ribonucleoprotein KW-0687	KW-0687	8.14383738040496	Up	term
Ribonucleoprotein KW-0687	KW-0687	8.14383738040496	Up	term
Ribonucleoprotein KW-0687	KW-0687	8.14383738040496	Up	term
Ribonucleoprotein KW-0687	KW-0687	8.14383738040496	Up	term
Ribonucleoprotein KW-0687	KW-0687	8.14383738040496	Up	term
Ribonucleoprotein KW-0687	KW-0687	8.14383738040496	Up	term
Ribonucleoprotein KW-0687	KW-0687	8.14383738040496	Up	term
Ribonucleoprotein KW-0687	KW-0687	8.14383738040496	Up	term
Ribonucleoprotein KW-0687	KW-0687	8.14383738040496	Up	term
Ribonucleoprotein KW-0687	KW-0687	8.14383738040496	Up	term
Ribonucleoprotein KW-0687	KW-0687	8.14383738040496	Up	term
Ribonucleoprotein KW-0687	KW-0687	8.14383738040496	Up	term
Ribonucleoprotein KW-0687	KW-0687	8.14383738040496	Up	term
Ribonucleoprotein KW-0687	KW-0687	8.14383738040496	Up	term
Ribonucleoprotein KW-0687	KW-0687	8.14383738040496	Up	term
Ribonucleoprotein KW-0687	KW-0687	8.14383738040496	Up	term
Ribonucleoprotein KW-0687	KW-0687	8.14383738040496	Up	term
Cytosolic small ribosomal subunit GO:0022627	GO:0022627	8.08971660063608	Up	term
Cytosolic small ribosomal subunit GO:0022627	GO:0022627	8.08971660063608	Up	term
Cytosolic small ribosomal subunit GO:0022627	GO:0022627	8.08971660063608	Up	term
Cytosolic small ribosomal subunit GO:0022627	GO:0022627	8.08971660063608	Up	term
Cytosolic small ribosomal subunit GO:0022627	GO:0022627	8.08971660063608	Up	term
Cytosolic small ribosomal subunit GO:0022627	GO:0022627	8.08971660063608	Up	term
Cytosolic small ribosomal subunit GO:0022627	GO:0022627	8.08971660063608	Up	term
Cytosolic small ribosomal subunit GO:0022627	GO:0022627	8.08971660063608	Up	term
Acid-amino acid ligase activity GO:0016881	GO:0016881	8.07126708744656	Down	term
Acid-amino acid ligase activity GO:0016881	GO:0016881	8.07126708744656	Down	term
Acid-amino acid ligase activity GO:0016881	GO:0016881	8.07126708744656	Down	term
Acid-amino acid ligase activity GO:0016881	GO:0016881	8.07126708744656	Down	term
Aminoacyl-tRNA synthetase CL:311	CL:311	8.04640082338876	Up	term
Aminoacyl-tRNA synthetase CL:311	CL:311	8.04640082338876	Up	term
Aminoacyl-tRNA synthetase CL:311	CL:311	8.04640082338876	Up	term
Aminoacyl-tRNA synthetase CL:311	CL:311	8.04640082338876	Up	term
Aminoacyl-tRNA synthetase CL:311	CL:311	8.04640082338876	Up	term
Aminoacyl-tRNA synthetase CL:311	CL:311	8.04640082338876	Up	term
CTP synthase activity GO:0003883	GO:0003883	8.00100908712472	Down	term
Ribonucleoprotein complex GO:1990904	GO:1990904	8.00100908712472	Up	term
Ribonucleoprotein complex GO:1990904	GO:1990904	8.00100908712472	Up	term
Ribonucleoprotein complex GO:1990904	GO:1990904	8.00100908712472	Up	term
Ribonucleoprotein complex GO:1990904	GO:1990904	8.00100908712472	Up	term
Ribonucleoprotein complex GO:1990904	GO:1990904	8.00100908712472	Up	term
Ribonucleoprotein complex GO:1990904	GO:1990904	8.00100908712472	Up	term
Ribonucleoprotein complex GO:1990904	GO:1990904	8.00100908712472	Up	term
Ribonucleoprotein complex GO:1990904	GO:1990904	8.00100908712472	Up	term
Ribonucleoprotein complex GO:1990904	GO:1990904	8.00100908712472	Up	term
Ribonucleoprotein complex GO:1990904	GO:1990904	8.00100908712472	Up	term
Ribonucleoprotein complex GO:1990904	GO:1990904	8.00100908712472	Up	term
Ribonucleoprotein complex GO:1990904	GO:1990904	8.00100908712472	Up	term
Ribonucleoprotein complex GO:1990904	GO:1990904	8.00100908712472	Up	term
Ribonucleoprotein complex GO:1990904	GO:1990904	8.00100908712472	Up	term
Ribonucleoprotein complex GO:1990904	GO:1990904	8.00100908712472	Up	term
Ribonucleoprotein complex GO:1990904	GO:1990904	8.00100908712472	Up	term
Ribonucleoprotein complex GO:1990904	GO:1990904	8.00100908712472	Up	term
Ribonucleoprotein complex GO:1990904	GO:1990904	8.00100908712472	Up	term
Ribonucleoprotein complex GO:1990904	GO:1990904	8.00100908712472	Up	term
Peptide biosynthetic process GO:0043043	GO:0043043	8.00100908712472	Up	term
Peptide biosynthetic process GO:0043043	GO:0043043	8.00100908712472	Up	term
Peptide biosynthetic process GO:0043043	GO:0043043	8.00100908712472	Up	term
Peptide biosynthetic process GO:0043043	GO:0043043	8.00100908712472	Up	term
Peptide biosynthetic process GO:0043043	GO:0043043	8.00100908712472	Up	term
Peptide biosynthetic process GO:0043043	GO:0043043	8.00100908712472	Up	term
Peptide biosynthetic process GO:0043043	GO:0043043	8.00100908712472	Up	term
Peptide biosynthetic process GO:0043043	GO:0043043	8.00100908712472	Up	term
Peptide biosynthetic process GO:0043043	GO:0043043	8.00100908712472	Up	term
Peptide biosynthetic process GO:0043043	GO:0043043	8.00100908712472	Up	term
Peptide biosynthetic process GO:0043043	GO:0043043	8.00100908712472	Up	term
Peptide biosynthetic process GO:0043043	GO:0043043	8.00100908712472	Up	term
Peptide biosynthetic process GO:0043043	GO:0043043	8.00100908712472	Up	term
Peptide biosynthetic process GO:0043043	GO:0043043	8.00100908712472	Up	term
Peptide biosynthetic process GO:0043043	GO:0043043	8.00100908712472	Up	term
Peptide biosynthetic process GO:0043043	GO:0043043	8.00100908712472	Up	term
Peptide biosynthetic process GO:0043043	GO:0043043	8.00100908712472	Up	term
Peptide biosynthetic process GO:0043043	GO:0043043	8.00100908712472	Up	term
Peptide biosynthetic process GO:0043043	GO:0043043	8.00100908712472	Up	term
Peptide biosynthetic process GO:0043043	GO:0043043	8.00100908712472	Up	term
Peptide biosynthetic process GO:0043043	GO:0043043	8.00100908712472	Up	term
Peptide biosynthetic process GO:0043043	GO:0043043	8.00100908712472	Up	term
Peptide biosynthetic process GO:0043043	GO:0043043	8.00100908712472	Up	term
Peptide biosynthetic process GO:0043043	GO:0043043	8.00100908712472	Up	term
Peptide biosynthetic process GO:0043043	GO:0043043	8.00100908712472	Up	term
Peptide biosynthetic process GO:0043043	GO:0043043	8.00100908712472	Up	term
Peptide biosynthetic process GO:0043043	GO:0043043	8.00100908712472	Up	term
Peptide biosynthetic process GO:0043043	GO:0043043	8.00100908712472	Up	term
Peptide biosynthetic process GO:0043043	GO:0043043	8.00100908712472	Up	term
Peptide biosynthetic process GO:0043043	GO:0043043	8.00100908712472	Up	term
Peptide biosynthetic process GO:0043043	GO:0043043	8.00100908712472	Up	term
Peptide biosynthetic process GO:0043043	GO:0043043	8.00100908712472	Up	term
Peptide biosynthetic process GO:0043043	GO:0043043	8.00100908712472	Up	term
Peptide biosynthetic process GO:0043043	GO:0043043	8.00100908712472	Up	term
Peptide biosynthetic process GO:0043043	GO:0043043	8.00100908712472	Up	term
tRNA aminoacylation GO:0043039	GO:0043039	7.96259362579686	Up	term
tRNA aminoacylation GO:0043039	GO:0043039	7.96259362579686	Up	term
tRNA aminoacylation GO:0043039	GO:0043039	7.96259362579686	Up	term
tRNA aminoacylation GO:0043039	GO:0043039	7.96259362579686	Up	term
tRNA aminoacylation GO:0043039	GO:0043039	7.96259362579686	Up	term
tRNA aminoacylation GO:0043039	GO:0043039	7.96259362579686	Up	term
