term	description	FDR.term	Direction.term
GO:0046907	Intracellular transport	4.39432284243099e-06	Down
GO:0046907	Intracellular transport	4.39432284243099e-06	Down
GO:0046907	Intracellular transport	4.39432284243099e-06	Down
GO:0060590	ATPase regulator activity	4.61763656172639e-06	Up
GO:0006047	UDP-N-acetylglucosamine metabolic process	4.98661876566705e-06	Down
GO:0006047	UDP-N-acetylglucosamine metabolic process	4.98661876566705e-06	Down
CL:604	De novo post-translational protein folding, and Clp, repeat (R) domain	4.98661876566705e-06	Up
CL:604	De novo post-translational protein folding, and Clp, repeat (R) domain	4.98661876566705e-06	Up
GO:0006437	tyrosyl-tRNA aminoacylation	5.15246728752683e-06	Up
IPR008915	Peptidase M50	5.23955183206266e-06	Down
IPR008915	Peptidase M50	5.23955183206266e-06	Down
IPR008915	Peptidase M50	5.23955183206266e-06	Down
IPR036510	Ribosomal protein S20 superfamily	5.24184096048288e-06	Up
IPR017926	Glutamine amidotransferase	5.57498491979361e-06	Down
IPR017926	Glutamine amidotransferase	5.57498491979361e-06	Down
GO:0008097	5S rRNA binding	5.59881900283043e-06	Up
GO:0015990	Electron transport coupled proton transport	5.82356133675175e-06	Up
GO:0015990	Electron transport coupled proton transport	5.82356133675175e-06	Up
GO:0015990	Electron transport coupled proton transport	5.82356133675175e-06	Up
GO:0015990	Electron transport coupled proton transport	5.82356133675175e-06	Up
IPR001412	Aminoacyl-tRNA synthetase, class I, conserved site	5.82356133675175e-06	Up
IPR001412	Aminoacyl-tRNA synthetase, class I, conserved site	5.82356133675175e-06	Up
IPR001412	Aminoacyl-tRNA synthetase, class I, conserved site	5.82356133675175e-06	Up
IPR001412	Aminoacyl-tRNA synthetase, class I, conserved site	5.82356133675175e-06	Up
IPR023171	Na+/H+ antiporter domain superfamily	5.82964683877949e-06	Up
CL:41	Ribonucleoprotein, and Translation factor activity, RNA binding	5.85021793337744e-06	Up
CL:41	Ribonucleoprotein, and Translation factor activity, RNA binding	5.85021793337744e-06	Up
CL:41	Ribonucleoprotein, and Translation factor activity, RNA binding	5.85021793337744e-06	Up
CL:41	Ribonucleoprotein, and Translation factor activity, RNA binding	5.85021793337744e-06	Up
CL:41	Ribonucleoprotein, and Translation factor activity, RNA binding	5.85021793337744e-06	Up
CL:41	Ribonucleoprotein, and Translation factor activity, RNA binding	5.85021793337744e-06	Up
CL:41	Ribonucleoprotein, and Translation factor activity, RNA binding	5.85021793337744e-06	Up
CL:41	Ribonucleoprotein, and Translation factor activity, RNA binding	5.85021793337744e-06	Up
CL:41	Ribonucleoprotein, and Translation factor activity, RNA binding	5.85021793337744e-06	Up
CL:41	Ribonucleoprotein, and Translation factor activity, RNA binding	5.85021793337744e-06	Up
CL:41	Ribonucleoprotein, and Translation factor activity, RNA binding	5.85021793337744e-06	Up
CL:41	Ribonucleoprotein, and Translation factor activity, RNA binding	5.85021793337744e-06	Up
CL:41	Ribonucleoprotein, and Translation factor activity, RNA binding	5.85021793337744e-06	Up
CL:41	Ribonucleoprotein, and Translation factor activity, RNA binding	5.85021793337744e-06	Up
CL:41	Ribonucleoprotein, and Translation factor activity, RNA binding	5.85021793337744e-06	Up
CL:41	Ribonucleoprotein, and Translation factor activity, RNA binding	5.85021793337744e-06	Up
CL:41	Ribonucleoprotein, and Translation factor activity, RNA binding	5.85021793337744e-06	Up
CL:41	Ribonucleoprotein, and Translation factor activity, RNA binding	5.85021793337744e-06	Up
CL:41	Ribonucleoprotein, and Translation factor activity, RNA binding	5.85021793337744e-06	Up
CL:41	Ribonucleoprotein, and Translation factor activity, RNA binding	5.85021793337744e-06	Up
CL:41	Ribonucleoprotein, and Translation factor activity, RNA binding	5.85021793337744e-06	Up
CL:41	Ribonucleoprotein, and Translation factor activity, RNA binding	5.85021793337744e-06	Up
CL:41	Ribonucleoprotein, and Translation factor activity, RNA binding	5.85021793337744e-06	Up
CL:41	Ribonucleoprotein, and Translation factor activity, RNA binding	5.85021793337744e-06	Up
CL:41	Ribonucleoprotein, and Translation factor activity, RNA binding	5.85021793337744e-06	Up
CL:41	Ribonucleoprotein, and Translation factor activity, RNA binding	5.85021793337744e-06	Up
CL:41	Ribonucleoprotein, and Translation factor activity, RNA binding	5.85021793337744e-06	Up
IPR005684	Integration host factor, alpha subunit	5.85943232412024e-06	Down
IPR022813	Protein-export membrane protein SecD/SecF, archaeal and bacterial	6.35653639146771e-06	Down
IPR022813	Protein-export membrane protein SecD/SecF, archaeal and bacterial	6.35653639146771e-06	Down
GO:1903008	Organelle disassembly	6.35653639146771e-06	Up
GO:1903008	Organelle disassembly	6.35653639146771e-06	Up
GO:0042274	Ribosomal small subunit biogenesis	6.35741185542038e-06	Up
GO:0042274	Ribosomal small subunit biogenesis	6.35741185542038e-06	Up
GO:0042274	Ribosomal small subunit biogenesis	6.35741185542038e-06	Up
GO:0042274	Ribosomal small subunit biogenesis	6.35741185542038e-06	Up
GO:0042274	Ribosomal small subunit biogenesis	6.35741185542038e-06	Up
GO:0042274	Ribosomal small subunit biogenesis	6.35741185542038e-06	Up
GO:0042274	Ribosomal small subunit biogenesis	6.35741185542038e-06	Up
GO:0042274	Ribosomal small subunit biogenesis	6.35741185542038e-06	Up
IPR039418	LexA-like	6.78081066997907e-06	Down
IPR039418	LexA-like	6.78081066997907e-06	Down
PF00308	Bacterial dnaA  protein	6.82811002197369e-06	Down
GO:0044787	Bacterial-type DNA replication	7.2944980870331e-06	Down
GO:0016879	Ligase activity, forming carbon-nitrogen bonds	7.59360695243403e-06	Down
GO:0016879	Ligase activity, forming carbon-nitrogen bonds	7.59360695243403e-06	Down
GO:0016879	Ligase activity, forming carbon-nitrogen bonds	7.59360695243403e-06	Down
GO:0016879	Ligase activity, forming carbon-nitrogen bonds	7.59360695243403e-06	Down
GO:0016879	Ligase activity, forming carbon-nitrogen bonds	7.59360695243403e-06	Down
GO:0016879	Ligase activity, forming carbon-nitrogen bonds	7.59360695243403e-06	Down
GO:0016879	Ligase activity, forming carbon-nitrogen bonds	7.59360695243403e-06	Down
GO:0006229	dUTP biosynthetic process	9.55486433173249e-06	Down
IPR017790	Penicillin-binding protein 2	1.03114059078124e-05	Down
IPR044136	Lysine-tRNA ligase, class II, N-terminal	1.19097158587401e-05	Up
GO:1901653	Cellular response to peptide	1.20588733245905e-05	Down
GO:1901653	Cellular response to peptide	1.20588733245905e-05	Down
KW-0236	DNA replication inhibitor	1.21223276936761e-05	Down
KW-0236	DNA replication inhibitor	1.21223276936761e-05	Down
IPR020591	Chromosomal replication control, initiator DnaA-like	1.3514709048738e-05	Down
GO:0022411	Cellular component disassembly	1.43076812651538e-05	Up
GO:0022411	Cellular component disassembly	1.43076812651538e-05	Up
GO:0022411	Cellular component disassembly	1.43076812651538e-05	Up
GO:0022411	Cellular component disassembly	1.43076812651538e-05	Up
IPR002312	Aspartyl/Asparaginyl-tRNA synthetase, class IIb	1.44672653613239e-05	Up
GO:0046349	Amino sugar biosynthetic process	1.46865530065477e-05	Down
GO:0046349	Amino sugar biosynthetic process	1.46865530065477e-05	Down
GO:0005694	Chromosome	1.5123173782483e-05	Down
GO:0005694	Chromosome	1.5123173782483e-05	Down
GO:0005694	Chromosome	1.5123173782483e-05	Down
GO:0005694	Chromosome	1.5123173782483e-05	Down
GO:0005694	Chromosome	1.5123173782483e-05	Down
GO:0005694	Chromosome	1.5123173782483e-05	Down
GO:0005694	Chromosome	1.5123173782483e-05	Down
GO:0005694	Chromosome	1.5123173782483e-05	Down
GO:0005694	Chromosome	1.5123173782483e-05	Down
GO:0005694	Chromosome	1.5123173782483e-05	Down
GO:0005694	Chromosome	1.5123173782483e-05	Down
GO:0005694	Chromosome	1.5123173782483e-05	Down
CL:3274	Mixed, incl. Cellular stress response to acidic pH, and Glutamate decarboxylase	1.54412793167948e-05	Up
CL:3274	Mixed, incl. Cellular stress response to acidic pH, and Glutamate decarboxylase	1.54412793167948e-05	Up
CL:3274	Mixed, incl. Cellular stress response to acidic pH, and Glutamate decarboxylase	1.54412793167948e-05	Up
GO:0061695	Transferase complex, transferring phosphorus-containing groups	1.57112692316265e-05	Down
GO:0061695	Transferase complex, transferring phosphorus-containing groups	1.57112692316265e-05	Down
GO:0061695	Transferase complex, transferring phosphorus-containing groups	1.57112692316265e-05	Down
GO:0061695	Transferase complex, transferring phosphorus-containing groups	1.57112692316265e-05	Down
GO:0061695	Transferase complex, transferring phosphorus-containing groups	1.57112692316265e-05	Down
GO:0061695	Transferase complex, transferring phosphorus-containing groups	1.57112692316265e-05	Down
GO:0061695	Transferase complex, transferring phosphorus-containing groups	1.57112692316265e-05	Down
IPR000713	Mur ligase, N-terminal catalytic domain	1.72083142869236e-05	Down
GO:0090329	Regulation of DNA-templated DNA replication	1.7509039202827e-05	Down
GO:0090329	Regulation of DNA-templated DNA replication	1.7509039202827e-05	Down
GO:0090329	Regulation of DNA-templated DNA replication	1.7509039202827e-05	Down
GO:0090329	Regulation of DNA-templated DNA replication	1.7509039202827e-05	Down
CL:3079	Mixed, incl. Capsule biogenesis/degradation, and Cell adhesion	1.7509039202827e-05	Down
CL:3079	Mixed, incl. Capsule biogenesis/degradation, and Cell adhesion	1.7509039202827e-05	Down
CL:3079	Mixed, incl. Capsule biogenesis/degradation, and Cell adhesion	1.7509039202827e-05	Down
CL:3079	Mixed, incl. Capsule biogenesis/degradation, and Cell adhesion	1.7509039202827e-05	Down
CL:3079	Mixed, incl. Capsule biogenesis/degradation, and Cell adhesion	1.7509039202827e-05	Down
CL:3079	Mixed, incl. Capsule biogenesis/degradation, and Cell adhesion	1.7509039202827e-05	Down
GO:0019205	Nucleobase-containing compound kinase activity	1.75806282543701e-05	Down
GO:0019205	Nucleobase-containing compound kinase activity	1.75806282543701e-05	Down
GO:0019205	Nucleobase-containing compound kinase activity	1.75806282543701e-05	Down
CL:114	Large ribosomal subunit rRNA binding, and Polysome	1.7626016633779e-05	Up
CL:114	Large ribosomal subunit rRNA binding, and Polysome	1.7626016633779e-05	Up
GO:0005047	Signal recognition particle binding	1.77211427180305e-05	Down
GO:0043846	DNA polymerase III, clamp loader complex	1.77322751959443e-05	Down
GO:0043846	DNA polymerase III, clamp loader complex	1.77322751959443e-05	Down
IPR036976	RimM, N-terminal domain superfamily	1.96896624784225e-05	Up
IPR045864	Class II Aminoacyl-tRNA synthetase/Biotinyl protein ligase (BPL) and lipoyl protein ligase (LPL)	2.07522639728355e-05	Up
IPR045864	Class II Aminoacyl-tRNA synthetase/Biotinyl protein ligase (BPL) and lipoyl protein ligase (LPL)	2.07522639728355e-05	Up
IPR045864	Class II Aminoacyl-tRNA synthetase/Biotinyl protein ligase (BPL) and lipoyl protein ligase (LPL)	2.07522639728355e-05	Up
IPR045864	Class II Aminoacyl-tRNA synthetase/Biotinyl protein ligase (BPL) and lipoyl protein ligase (LPL)	2.07522639728355e-05	Up
GO:0070085	Glycosylation	2.1222679781406e-05	Down
GO:0070085	Glycosylation	2.1222679781406e-05	Down
GO:0071897	DNA biosynthetic process	2.15225010440723e-05	Down
GO:0071897	DNA biosynthetic process	2.15225010440723e-05	Down
GO:0071897	DNA biosynthetic process	2.15225010440723e-05	Down
GO:0071897	DNA biosynthetic process	2.15225010440723e-05	Down
GO:0022884	Macromolecule transmembrane transporter activity	2.15225010440723e-05	Down
GO:0022884	Macromolecule transmembrane transporter activity	2.15225010440723e-05	Down
GO:0022884	Macromolecule transmembrane transporter activity	2.15225010440723e-05	Down
GO:0022884	Macromolecule transmembrane transporter activity	2.15225010440723e-05	Down
GO:0022884	Macromolecule transmembrane transporter activity	2.15225010440723e-05	Down
GO:0022884	Macromolecule transmembrane transporter activity	2.15225010440723e-05	Down
IPR037061	Lytic transglycosylase, superhelical linker domain superfamily	2.15225010440723e-05	Down
IPR005484	Ribosomal protein L18	2.17684771611331e-05	Up
GO:0004315	3-oxoacyl-[acyl-carrier-protein] synthase activity	2.2033367757974e-05	Down
GO:0004315	3-oxoacyl-[acyl-carrier-protein] synthase activity	2.2033367757974e-05	Down
GO:0000906	6,7-dimethyl-8-ribityllumazine synthase activity	2.26498136979535e-05	Up
IPR005743	DNA gyrase, subunit A	2.36183460792882e-05	Down
IPR035911	MurE/MurF, N-terminal	2.36669363243353e-05	Down
GO:0008312	7S RNA binding	2.62810541529559e-05	Down
GO:0008312	7S RNA binding	2.62810541529559e-05	Down
GO:0046036	CTP metabolic process	2.82520180170063e-05	Down
IPR001750	NADH:quinone oxidoreductase/Mrp antiporter, membrane subunit	2.83087529070119e-05	Up
IPR001750	NADH:quinone oxidoreductase/Mrp antiporter, membrane subunit	2.83087529070119e-05	Up
IPR001750	NADH:quinone oxidoreductase/Mrp antiporter, membrane subunit	2.83087529070119e-05	Up
CL:2183	Mixed, incl. Regulation of DNA binding, and Helix_turn _helix lactose operon repressor	2.86295229275853e-05	Up
CL:2183	Mixed, incl. Regulation of DNA binding, and Helix_turn _helix lactose operon repressor	2.86295229275853e-05	Up
CL:2183	Mixed, incl. Regulation of DNA binding, and Helix_turn _helix lactose operon repressor	2.86295229275853e-05	Up
CL:2183	Mixed, incl. Regulation of DNA binding, and Helix_turn _helix lactose operon repressor	2.86295229275853e-05	Up
CL:2183	Mixed, incl. Regulation of DNA binding, and Helix_turn _helix lactose operon repressor	2.86295229275853e-05	Up
GO:0000400	Four-way junction DNA binding	2.86295229275853e-05	Up
IPR038379	SecE superfamily	3.05160225822123e-05	Down
GO:0030497	Fatty acid elongation	3.06603611993889e-05	Down
GO:0030497	Fatty acid elongation	3.06603611993889e-05	Down
GO:0140694	Non-membrane-bounded organelle assembly	3.08067768022764e-05	Up
GO:0140694	Non-membrane-bounded organelle assembly	3.08067768022764e-05	Up
GO:0140694	Non-membrane-bounded organelle assembly	3.08067768022764e-05	Up
GO:0140694	Non-membrane-bounded organelle assembly	3.08067768022764e-05	Up
GO:0140694	Non-membrane-bounded organelle assembly	3.08067768022764e-05	Up
GO:0140694	Non-membrane-bounded organelle assembly	3.08067768022764e-05	Up
GO:0140694	Non-membrane-bounded organelle assembly	3.08067768022764e-05	Up
GO:0140694	Non-membrane-bounded organelle assembly	3.08067768022764e-05	Up
GO:0140694	Non-membrane-bounded organelle assembly	3.08067768022764e-05	Up
GO:0140694	Non-membrane-bounded organelle assembly	3.08067768022764e-05	Up
GO:0140694	Non-membrane-bounded organelle assembly	3.08067768022764e-05	Up
GO:0140694	Non-membrane-bounded organelle assembly	3.08067768022764e-05	Up
GO:0140694	Non-membrane-bounded organelle assembly	3.08067768022764e-05	Up
GO:0140694	Non-membrane-bounded organelle assembly	3.08067768022764e-05	Up
GO:0140694	Non-membrane-bounded organelle assembly	3.08067768022764e-05	Up
GO:0034762	Regulation of transmembrane transport	3.08067768022764e-05	Up
GO:0034762	Regulation of transmembrane transport	3.08067768022764e-05	Up
GO:0034762	Regulation of transmembrane transport	3.08067768022764e-05	Up
PF00587	tRNA synthetase class II core domain (G, H, P, S and T)	3.2223229938512e-05	Up
PF00587	tRNA synthetase class II core domain (G, H, P, S and T)	3.2223229938512e-05	Up
KW-0877	Alternative promoter usage	3.2223229938512e-05	Down
GO:0072528	Pyrimidine-containing compound biosynthetic process	3.27168715285279e-05	Down
GO:0072528	Pyrimidine-containing compound biosynthetic process	3.27168715285279e-05	Down
GO:0072528	Pyrimidine-containing compound biosynthetic process	3.27168715285279e-05	Down
GO:0072528	Pyrimidine-containing compound biosynthetic process	3.27168715285279e-05	Down
GO:0072528	Pyrimidine-containing compound biosynthetic process	3.27168715285279e-05	Down
IPR019732	Sigma-S stabilisation anti-adaptor protein	3.36787643735683e-05	Up
GO:0042777	Proton motive force-driven plasma membrane ATP synthesis	3.46172320482635e-05	Up
GO:0043604	Amide biosynthetic process	3.59028475761827e-05	Up
GO:0043604	Amide biosynthetic process	3.59028475761827e-05	Up
GO:0043604	Amide biosynthetic process	3.59028475761827e-05	Up
GO:0043604	Amide biosynthetic process	3.59028475761827e-05	Up
GO:0043604	Amide biosynthetic process	3.59028475761827e-05	Up
GO:0043604	Amide biosynthetic process	3.59028475761827e-05	Up
GO:0043604	Amide biosynthetic process	3.59028475761827e-05	Up
GO:0043604	Amide biosynthetic process	3.59028475761827e-05	Up
GO:0043604	Amide biosynthetic process	3.59028475761827e-05	Up
GO:0043604	Amide biosynthetic process	3.59028475761827e-05	Up
GO:0043604	Amide biosynthetic process	3.59028475761827e-05	Up
GO:0043604	Amide biosynthetic process	3.59028475761827e-05	Up
GO:0043604	Amide biosynthetic process	3.59028475761827e-05	Up
GO:0043604	Amide biosynthetic process	3.59028475761827e-05	Up
GO:0043604	Amide biosynthetic process	3.59028475761827e-05	Up
GO:0043604	Amide biosynthetic process	3.59028475761827e-05	Up
GO:0043604	Amide biosynthetic process	3.59028475761827e-05	Up
GO:0043604	Amide biosynthetic process	3.59028475761827e-05	Up
GO:0043604	Amide biosynthetic process	3.59028475761827e-05	Up
GO:0043604	Amide biosynthetic process	3.59028475761827e-05	Up
GO:0043604	Amide biosynthetic process	3.59028475761827e-05	Up
GO:0043604	Amide biosynthetic process	3.59028475761827e-05	Up
GO:0043604	Amide biosynthetic process	3.59028475761827e-05	Up
GO:0043604	Amide biosynthetic process	3.59028475761827e-05	Up
GO:0043604	Amide biosynthetic process	3.59028475761827e-05	Up
GO:0043604	Amide biosynthetic process	3.59028475761827e-05	Up
GO:0043604	Amide biosynthetic process	3.59028475761827e-05	Up
GO:0043604	Amide biosynthetic process	3.59028475761827e-05	Up
GO:0043604	Amide biosynthetic process	3.59028475761827e-05	Up
GO:0043604	Amide biosynthetic process	3.59028475761827e-05	Up
GO:0043604	Amide biosynthetic process	3.59028475761827e-05	Up
GO:0043604	Amide biosynthetic process	3.59028475761827e-05	Up
GO:0043604	Amide biosynthetic process	3.59028475761827e-05	Up
GO:0043604	Amide biosynthetic process	3.59028475761827e-05	Up
GO:0043604	Amide biosynthetic process	3.59028475761827e-05	Up
IPR042106	NADH-ubiquinone/plastoquinone oxidoreductase chain 6, subunit NuoJ	3.60808807671534e-05	Up
GO:0061731	Ribonucleoside-diphosphate reductase activity	3.62115519075323e-05	Down
GO:0045259	Proton-transporting ATP synthase complex	3.68404843879172e-05	Up
GO:0045229	External encapsulating structure organization	3.78794879280423e-05	Down
GO:0045229	External encapsulating structure organization	3.78794879280423e-05	Down
GO:0045229	External encapsulating structure organization	3.78794879280423e-05	Down
GO:0045229	External encapsulating structure organization	3.78794879280423e-05	Down
GO:0045229	External encapsulating structure organization	3.78794879280423e-05	Down
GO:0045229	External encapsulating structure organization	3.78794879280423e-05	Down
GO:0045229	External encapsulating structure organization	3.78794879280423e-05	Down
GO:0045229	External encapsulating structure organization	3.78794879280423e-05	Down
GO:0045229	External encapsulating structure organization	3.78794879280423e-05	Down
GO:0045229	External encapsulating structure organization	3.78794879280423e-05	Down
GO:0045229	External encapsulating structure organization	3.78794879280423e-05	Down
GO:0045229	External encapsulating structure organization	3.78794879280423e-05	Down
GO:0030894	Replisome	3.86962359259598e-05	Down
GO:0030894	Replisome	3.86962359259598e-05	Down
GO:0030894	Replisome	3.86962359259598e-05	Down
GO:0030894	Replisome	3.86962359259598e-05	Down
GO:0030894	Replisome	3.86962359259598e-05	Down
GO:0030894	Replisome	3.86962359259598e-05	Down
GO:0030894	Replisome	3.86962359259598e-05	Down
GO:0016149	Translation release factor activity, codon specific	3.91621549315184e-05	Up
GO:0016149	Translation release factor activity, codon specific	3.91621549315184e-05	Up
IPR005144	ATP-cone domain	4.146752939957e-05	Down
IPR010445	Lipopolysaccharide assembly protein A domain	4.17788421741861e-05	Down
GO:0006633	Fatty acid biosynthetic process	4.19360416595492e-05	Down
GO:0006633	Fatty acid biosynthetic process	4.19360416595492e-05	Down
GO:0006633	Fatty acid biosynthetic process	4.19360416595492e-05	Down
GO:0006633	Fatty acid biosynthetic process	4.19360416595492e-05	Down
GO:0006633	Fatty acid biosynthetic process	4.19360416595492e-05	Down
GO:0006633	Fatty acid biosynthetic process	4.19360416595492e-05	Down
GO:0009208	Pyrimidine ribonucleoside triphosphate metabolic process	4.3330907824497e-05	Down
GO:0005657	Replication fork	4.53418487601514e-05	Down
GO:0005657	Replication fork	4.53418487601514e-05	Down
GO:0005657	Replication fork	4.53418487601514e-05	Down
GO:0005657	Replication fork	4.53418487601514e-05	Down
GO:0005657	Replication fork	4.53418487601514e-05	Down
GO:0005657	Replication fork	4.53418487601514e-05	Down
GO:0005657	Replication fork	4.53418487601514e-05	Down
GO:1990160	DnaB-DnaC-Rep-PriC complex	4.57419305518801e-05	Down
GO:0071963	Establishment or maintenance of cell polarity regulating cell shape	4.88787704551067e-05	Down
GO:0097718	Disordered domain specific binding	5.05309824129717e-05	Down
GO:0097718	Disordered domain specific binding	5.05309824129717e-05	Down
GO:0006275	Regulation of DNA replication	5.2130832154747e-05	Down
GO:0006275	Regulation of DNA replication	5.2130832154747e-05	Down
GO:0006275	Regulation of DNA replication	5.2130832154747e-05	Down
GO:0006275	Regulation of DNA replication	5.2130832154747e-05	Down
IPR036138	Penicillin-binding protein, dimerisation domain superfamily	5.3154521120399e-05	Down
GO:0033818	Beta-ketoacyl-acyl-carrier-protein synthase III activity	5.99686492890962e-05	Down
GO:0036121	Double-stranded DNA helicase activity	5.99819090873221e-05	Down
IPR010227	NADH-quinone oxidoreductase, chain M/4	6.18607838344115e-05	Up
IPR011930	Cell division protein FtsN	6.42228341762683e-05	Down
CL:146	Small ribosomal subunit rRNA binding, and Assembly of large subunit precursor of preribosome	6.63259179660792e-05	Up
CL:146	Small ribosomal subunit rRNA binding, and Assembly of large subunit precursor of preribosome	6.63259179660792e-05	Up
CL:223	Protein transport by the Sec complex	6.93887872859153e-05	Down
CL:223	Protein transport by the Sec complex	6.93887872859153e-05	Down
CL:223	Protein transport by the Sec complex	6.93887872859153e-05	Down
CL:223	Protein transport by the Sec complex	6.93887872859153e-05	Down
CL:223	Protein transport by the Sec complex	6.93887872859153e-05	Down
IPR037207	NADH-ubiquinone oxidoreductase 51kDa subunit, iron-sulphur binding domain superfamily	7.15010389165418e-05	Up
GO:0016728	Oxidoreductase activity, acting on CH or CH2 groups, disulfide as acceptor	7.20669182312935e-05	Down
IPR002314	Aminoacyl-tRNA synthetase, class II (G/ P/ S/T)	7.50690398528427e-05	Up
GO:2000104	Negative regulation of DNA-templated DNA replication	7.50690398528427e-05	Down
GO:2000104	Negative regulation of DNA-templated DNA replication	7.50690398528427e-05	Down
GO:2000104	Negative regulation of DNA-templated DNA replication	7.50690398528427e-05	Down
GO:2000104	Negative regulation of DNA-templated DNA replication	7.50690398528427e-05	Down
GO:0009130	Pyrimidine nucleoside monophosphate biosynthetic process	7.50690398528427e-05	Down
GO:0009130	Pyrimidine nucleoside monophosphate biosynthetic process	7.50690398528427e-05	Down
GO:0009130	Pyrimidine nucleoside monophosphate biosynthetic process	7.50690398528427e-05	Down
PF10736	Protein of unknown function (DUF2627)	8.31988685341241e-05	Up
GO:0043580	Periplasmic space organization	8.38196494845022e-05	Up
GO:0006605	Protein targeting	8.41660361983536e-05	Down
GO:0006605	Protein targeting	8.41660361983536e-05	Down
GO:0006605	Protein targeting	8.41660361983536e-05	Down
GO:0006605	Protein targeting	8.41660361983536e-05	Down
GO:0006605	Protein targeting	8.41660361983536e-05	Down
GO:0006424	glutamyl-tRNA aminoacylation	8.41908371938719e-05	Up
GO:0006424	glutamyl-tRNA aminoacylation	8.41908371938719e-05	Up
GO:0070038	rRNA (pseudouridine-N3-)-methyltransferase activity	8.59699262156176e-05	Down
IPR041988	Ribosomal protein L26/L24, KOW domain	9.02281920564784e-05	Up
CL:3465	Enterobacterial common antigen metabolic process	9.26172150306424e-05	Down
CL:3465	Enterobacterial common antigen metabolic process	9.26172150306424e-05	Down
GO:0051050	Positive regulation of transport	9.41410673946718e-05	Up
GO:2000766	Negative regulation of cytoplasmic translation	9.86390291727341e-05	Up
GO:0042834	Peptidoglycan binding	0.000104493456648176	Down
GO:0042834	Peptidoglycan binding	0.000104493456648176	Down
GO:0042834	Peptidoglycan binding	0.000104493456648176	Down
GO:0042834	Peptidoglycan binding	0.000104493456648176	Down
GO:0030174	Regulation of DNA-templated DNA replication initiation	0.000105504925211602	Down
GO:0030174	Regulation of DNA-templated DNA replication initiation	0.000105504925211602	Down
GO:0030174	Regulation of DNA-templated DNA replication initiation	0.000105504925211602	Down
IPR010096	NAD(P)H-quinone oxidoreductase, subunit N/subunit 2	0.000105504925211602	Up
IPR000905	Gcp-like domain	0.000108306256404425	Up
IPR000905	Gcp-like domain	0.000108306256404425	Up
IPR005665	Protein-export membrane protein SecF, bacterial	0.000108813329829665	Down
GO:0019216	Regulation of lipid metabolic process	0.000114007118053655	Down
GO:0004359	Glutaminase activity	0.000117556991831869	Down
CL:112	Large ribosomal subunit rRNA binding, and Methylation	0.000117569564777461	Up
CL:112	Large ribosomal subunit rRNA binding, and Methylation	0.000117569564777461	Up
KW-0444	Lipid biosynthesis	0.000122843888891692	Down
KW-0444	Lipid biosynthesis	0.000122843888891692	Down
KW-0444	Lipid biosynthesis	0.000122843888891692	Down
KW-0444	Lipid biosynthesis	0.000122843888891692	Down
KW-0444	Lipid biosynthesis	0.000122843888891692	Down
KW-0444	Lipid biosynthesis	0.000122843888891692	Down
KW-0444	Lipid biosynthesis	0.000122843888891692	Down
KW-0444	Lipid biosynthesis	0.000122843888891692	Down
KW-0444	Lipid biosynthesis	0.000122843888891692	Down
KW-0444	Lipid biosynthesis	0.000122843888891692	Down
KW-0444	Lipid biosynthesis	0.000122843888891692	Down
GO:0048856	Anatomical structure development	0.000122843888891692	Down
GO:0004654	Polyribonucleotide nucleotidyltransferase activity	0.000122843888891692	Up
IPR020056	Ribosomal protein L25/Gln-tRNA synthetase, N-terminal	0.000122843888891692	Up
IPR027398	SecD export protein N-terminal TM domain	0.000122843888891692	Down
IPR027398	SecD export protein N-terminal TM domain	0.000122843888891692	Down
GO:0046890	Regulation of lipid biosynthetic process	0.000122945645019686	Down
GO:0046378	Enterobacterial common antigen metabolic process	0.000122972503194504	Down
GO:0046378	Enterobacterial common antigen metabolic process	0.000122972503194504	Down
CL:2185	Regulation of DNA binding, and Negative regulation of kinase activity	0.000128989902515158	Up
CL:2185	Regulation of DNA binding, and Negative regulation of kinase activity	0.000128989902515158	Up
CL:2185	Regulation of DNA binding, and Negative regulation of kinase activity	0.000128989902515158	Up
GO:0006541	Glutamine metabolic process	0.000130754799235116	Down
GO:0006541	Glutamine metabolic process	0.000130754799235116	Down
GO:0006541	Glutamine metabolic process	0.000130754799235116	Down
IPR010978	Class I and II aminoacyl-tRNA synthetase, tRNA-binding arm	0.00013333029298685	Up
GO:0000918	Division septum site selection	0.00013679786558684	Down
IPR012761	RNA polymerase sigma factor RpoS	0.00014222607858576	Up
GO:0004312	Fatty acid synthase activity	0.000143026314567368	Down
GO:0004312	Fatty acid synthase activity	0.000143026314567368	Down
GO:0004312	Fatty acid synthase activity	0.000143026314567368	Down
GO:0004312	Fatty acid synthase activity	0.000143026314567368	Down
GO:0009002	Serine-type D-Ala-D-Ala carboxypeptidase activity	0.000143026314567368	Down
GO:0009002	Serine-type D-Ala-D-Ala carboxypeptidase activity	0.000143026314567368	Down
KW-0694	RNA-binding	0.000145339566288355	Up
KW-0694	RNA-binding	0.000145339566288355	Up
KW-0694	RNA-binding	0.000145339566288355	Up
KW-0694	RNA-binding	0.000145339566288355	Up
KW-0694	RNA-binding	0.000145339566288355	Up
KW-0694	RNA-binding	0.000145339566288355	Up
KW-0694	RNA-binding	0.000145339566288355	Up
KW-0694	RNA-binding	0.000145339566288355	Up
KW-0694	RNA-binding	0.000145339566288355	Up
KW-0694	RNA-binding	0.000145339566288355	Up
KW-0694	RNA-binding	0.000145339566288355	Up
KW-0694	RNA-binding	0.000145339566288355	Up
